index_id	category	text
729	travel	الرحلة إلى جزيرة باون هى رحلة نهارية مشهورة أو رحلة نهاية أسبوع تتضمن  ركوب الكاياك والمشي والمحلات والمطاعم وغيرها.
1923	travel	ممكن أن يكون السفر بالطيارة تجربة مرعبة للأشخاص من كل الأعمار والخلفيات، خاصةً إذا ما كانوا مسافرين قبل أو تعرضوا لحادث مؤلم.
752	travel	"باختصار، سيارتك وسيلة رائعة للقيام برحلة برية، ولكن نادراً ما تكون بحد ذاتها وسيلة ""للتخييم""."
832	travel	يُعتبر  التسجيل مطلب إضافي للحصول على الفيزا، لأن ببعض البلدان لازم تسجل حضورك وعنوانك يم السلطات المحلية بمكان اقامتك.
1991	travel	ممكن تكون  تمثل الجداول المائية الداخلية فكرة زينة حتى تقضي العطل قريب منها.
856	travel	الحمل للآخرين - لا تخلي جنطك تغيب عن عينك، خاصة لمن تعبر الحدود الدولية.
945	travel	استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين. ولحد هسه من الممكن استخدام أجزاء من هذي  المسارات. تأكد من المتطلبات المحتملة للحصول على تصاريح خاصة، واللي ممكن يكون من الصعب الحصول عليها.
868	travel	وخاصةً بأيامك الأولى، فكر بالصرف على الفنادق ذات الطراز الغربي والجودة العالية والغذاء والخدمات للمساعدة على التأقلم.
701	travel	لازم على المواطنين الكوبيين الحاملين لبطاقة الإقامة الأمريكية الدائمة زيارة مقر قنصلية الإكوادور حتى يحصلون على إعفاء من هذا الشرط.
1813	travel	من المتوقع أن أغلب تذاكر الحدث راح يكون سعرها بين 2,500 ين و 130,000 ين أما الكلفة العادية النموذجية فراح تكون حوالي 7,000 ين.
1824	travel	بإمكان المسافرين المتجهين لبلدان تفرض ضرائب عالية، ببعض الأحيان، أن يوفرون مبلغ مالي كبير، وخصوصاً المبالغ الي يصرفوها  على منتجات كالمشروبات الكحولية والتبغ.
798	travel	بالإضافة إلى ذلك قدّم نسخ من السياسة/جهات الاتصال لرفاق السفر والأقارب أو الأصدقاء بالوطن اللي جاهزين للمساعدة.
1854	travel	أوروبا قارة صغيرة نسبياً ولكن بيها العديد من الدول المستقلة. وبظل الظروف العادية، فالسفر عبر عدة بلدان يعني أن تضطر إلى المرور عبر طلبات الحصول على فيزا ومراقبة جوازات السفر عدة مرات.
735	travel	تعتبر سيرينا محطة الحرس الوحيدة اللي تقدم السكن بصالة نوم مشتركة ووجبات أكل حارة بالإضافة إلى التخييم. تقدم محطات لا ليونا وسان بيدريللو ولوس باتوس التخييم بدون خدمة طعام.
703	travel	إذا كنت بوحدك أو وياك صديق واحد بس، حاول تلكَي ناس بعد وتشكل مجموعة من أربعة إلى ستة أفراد حتى تحصل على سعر أفضل للشخص الواحد،لأن الجولات السياحية  تكون أرخص للمجموعات الأكبر عدداً.
951	travel	لازم تختار شركة الخطوط الجوية المنتظمة الخاصة بعناية.
1865	travel	إذا صارت الدولة اللي راح تزورها خاضعة لمنع السفر، فاحتمال يتأثر التأمين الصحي للسفر أو تأمين إلغاء الرحلة.
749	travel	إن لركوب سيارتك الخاصة والانطلاق بيها بسفرة طويلة جاذبية ذاتية تكمن ببساطة الأمر.
1828	travel	ومن الغريب إنو تغطية شبكة الموبايل  أفضل هنا من كثير من المناطق الأخرى الممتدة على طول الطريق، على سبيل المثال غابات بنسلفانيا.
1941	travel	تتميز الشوارع الواسعة والبنايات ذات الواجهات الجام ومراكز التسوق الحديثة بأسقف تقليدية من القرميد الأحمر وسوق القرن الثامن عشر والمساجد والكنائس القديمة، على الرغم من أن المدينة تتمتع بجو أكثر من أوروبا المتوسطية مقارنة بتركيا التقليدية.
697	travel	 القدس بيها العديد من المواقع التاريخية، والأثرية، والثقافية، بالإضافة لمراكز التسوق، والمقاهي، والمطاعم الحيوية والمزدحمة.
1763	travel	يتعرض عشرات الزوار كل سنة بجروح بسبب عدم إبقائهم على مسافة آمنة. هذي الحيوانات كبيرة، ومتوحشة، و تعتبر مصدر للخطر، ولهذا لازم ننطيها مساحتها الخاصة.
939	travel	تأكد إنك تعرف شنو المسموح وشنو الممنوع  إحضاره والإبلاغ عن أي شي يتجاوز الحدود القانونية.
954	travel	تقدم الخطوط الجوية التركية رحلات طيران  لـ 39 وجهة بـ30 دولة أفريقية، وذلك اعتباراً من 2014.
163	travel	سفينة كشف الألغام من طراز أفينجر، كانت السفينة بطريقها إلى بويرتو برنسيسا ببالاوان.
759	travel	تمثل شبكة تبادل الضيافة منظمة تربط المسافرين بالسكان المحليين بالمدن اللي راح يزوروها.
1735	travel	لأن الباصات اللي بين المناطق تكون مقبطة غالباً، فالأفضل شراء التذاكر مسبقاً قبل كم يوم.
1993	travel	وتحدد الممرات المائية الداخلية أيضاً الطرق الشائعة للسفر على الأقدام وركوب الدراجات.
1722	travel	أكو أجور يومية للحفاظ على المنتزه والدخول إله،أسوة بجميع المتنزهات الوطنية بجنوب إفريقيا.
730	travel	 هذا المجتمع الأصلى صاير بهاو ساوند قريب من مدينة فانكوفر، وممكن توصله بسهولة بالتكسي المائى المحجوز مسبقاً اللي ينطلق من جزيرة جرانفيل وسط مدينة فانكوفر.
1609	travel	ليش تصير مثل هذي الشكاوى بأنظمة النقل، وليش تفشل بشكل يومي؟ هل مهندسين النقل مو أكفاء؟ لو أكو شي أكثر جوهرية ديصير؟
680	travel	تقع المدينة بجانب الشلالات مباشرة، وهي أكبر معالمها جاذبية، لكن هذي الوجهة السياحية تقدم للباحثين عن المغامرة والمتفرجين على المعالم العديد من الفرص من أجل إقامة أطول.
1795	travel	تشمل رحلات سانت بطرسبرغ البحرية قضاء الوقت بالمدينة. يتم اعفاء ركاب الرحلات البحرية من متطلبات الحصول على الفيزا (راجع الشروط).
1789	travel	بالرغم من هذا، لازم تسوي أي تعديلات أو طلبات عبر وكيل السفر أولاً ومو مباشرة للفندق.
712	travel	أكو أكثر من 60 سفينة سياحية تفتر بمياه جالاباجوس كل وحدة منها تشيل 8 إلى 100 راكب.
537	travel	تُعرف السياحة الثقافية بأنها السياحة اللي يكون فيها الهدف من زيارة أحد الأفراد إلى مكان معين هو التعرف على تاريخه وثقافته.
1708	travel	من السهل أن تلكَي أماكن لبيع السلع المغربية التقليدية بكل أنحاء المدينة القديمة، مثل الطواجن والفخار والمنتجات الجلدية والنركَيلة وكل أنواع المنتجات الرخيصة، ولكن كل هذا مخصص للسياح.
1891	travel	مرات، يواجه المسافرين اللي يتأقلمون بسهولة ويه الثقافة الجديدة صعوبة خاصة بإعادة التأقلم ويه ثقافتهم الأصلية.
205	travel	اختفت قبل حوالي عشر دقائق من موعد وصولها للأرض عند اقترابها الثاني.
698	travel	تشترط دولة الإكوادور أن توصل للمواطنين الكوبيين خطاب دعوة قبل دخولهم دولة الإكوادور عن طريق المطارات الدولية أو نقاط الدخول الحدودية.
982	travel	حتى إذا كنت تسوق سيارتك عبر الغابات المطرية شبه الاستوائية، فإن فتح الأبواب لكم ثانية خلال دخولك إلى السيارة ينطي وقت كافي للبكَ حتى يدخل  السيارة وياك.
190	travel	تم منح المسافرين الماء خلال الانتظار بدرجة حرارة توصل لـ (32سيليزي) 90 درجة فهرنهايت.
704	travel	ومع ذلك، ما لازم تدوخ نفسك كلش بالموضوع، لأنه على الأغلب راح تغيير أماكن السياح من سيارة لسيارة حتى تقبط بالركاب.
943	travel	العيش والتطوع بدولة أجنبية طريقة رائعة للتعرف على ثقافة مختلفة، وناس جدد، واكتشاف ذاتك، وتكوين منظور، وحتى واكتساب مهارات جديدة.
1786	travel	على الرغم من أنك راح تشوف إنو من الممكن حجز أشكال أخرى من الإقامة، مثل أماكن التخييم، عن طريق وكيل السفر، بس وكلاء السفر غالباً يكون عدهم صفقات ويه فنادق معينة.
1922	travel	تُميز بعض الرحلات مدينة برلين الألمانية بالكتيبات؛ فمثل ما تشوفون من الخريطة أعلاه، فإن برلين مو مكان قريب من البحر و ما يشمل سعر الرحلة زيارة المدينة.
1785	travel	يطمئن الحجز المسبق المسافر بأنّه راح يحصل على مكان للنوم بمجرد وصوله إلى وجهته المقصودة.
536	travel	الشواطئ، حدائق الألعاب، ومواقع التخييم هي أكثر الأماكن شيوعاً لمحبي السياحة الترفيهية.
827	travel	للناس الي عدهم استعداد للتضحية بالراحة والوقت ومعرفة المتوقع، علمود يقللون المصاريف إلى ما يقارب الصفر، تعرّف على السفر بأقل ميزانية.
955	travel	إن كان عندك وقت إضافي خلال السفر، فقارن بين إجمالي سعر أجرة السفر الخاص بيك إلى أفريقيا بالنسبة لأجرة سفرك حول العالم.
1787	travel	جرت العادة على تقديم وكلاء السفر باقات تشمل الريوكَ، وترتيبات التنقل من وإلى المطار أو حتى باقات مجمعة تشمل الطيران والفنادق.
94	travel	أتجهت السفينة إلى مدينة إيركوتسك وكانت تحت قيادة القوات الداخلية.
1892	travel	بعد العودة للوطن بعد العيش بالخارج، تكون تأقلمت ويه الثقافة الجديدة وفقدت قسم من عاداتك من ثقافة وطنك.
1920	travel	هذا معناه أنك تكَدر تزور المدينة التاريخية لكم يوم خلال العودة وتبات بالسفينة.
836	travel	تهتم العمارة بتصميم البنايات وتشييدها. فالهندسة المعمارية لمكان ما، هي بالغالب أماكن جذب سياحي بحد ذاته.
995	travel	من الخطوط الجوية اللي توفر هالشي هي طيران كندا، وخطوط دلتا الجوية، ولوفتهانزا للرحلات القادمة من الولايات المتحدة أو كندا، وويست جيت.
829	travel	عادة ما تكون نقطة تفتيش الهجرة هي المحطة الأولى عند النزول من طيارة أو سفينة أو مركبة أخرى.
754	travel	بعض الفنادق إلها تراث من العصر الذهبي للقطارات البخارية والبواخر اللي تسير بخطوط منتظمة؛ قبل الحرب العالمية الثانية، بالقرن التاسع عشر أو أوائل القرن العشرين.
1709	travel	غوما هي مدينة سياحية بجمهورية الكونغو الديمقراطية تقع بأقصى الشرق بالقرب من رواندا.
700	travel	  انحطت هذي الشروط حتى تضمن تدفق هجرة مُنظم بين البلدين.
742	travel	على الرغم من كونها أصغر بالحجم، بس تذكر بعض الزائرين القدامى اللي جايين من هاواي ما قبل قيام الدولة قبل وجود كل الفنادق السياحية الكبيرة وغيرها من التطويرات.
1601	travel	تجذب السياحة الطبيعية الناس المهتمين بزيارة المناطق الطبيعية بغرض الاستمتاع بالمناظر، بما فيها الحياة البرية النباتية والحيوانية.
1803	travel	من ناحية أخرى، تعتبر الظروف الجليدية والثلجية طبيعية بالعديد من البلدان، وتستمر حركة المرور على الأغلب دون انقطاع على مدار السنة.
1804	travel	ممكن تكون رحلات السفاري هي أكبر عاملِ جذب سياحيٍ بإفريقيا والأبرز بالنسبة لهوايه من الزوار.
692	travel	تصريح أنغكور مطلوب لدخول المعبد لهذا لا تنسى تجيب جواز سفرك وياك لمن تتجه إلى تونلي ساب.
688	travel	يُفضل أن يقضي الزوار محدودي الوقت وقتهم بمكان ثاني.
1914	travel	"تعتبر فنلندا وجهة رائعة لركوب القوارب. تحتوي ""أرض الألف بحيرة"" أيضاً على الآلاف من الجزر، بالبحيرات وبالأرخبيل الساحلي."
1788	travel	ويكَدرون يبقون الحجز إلك إذا كنت بحاجة إلى وقت حتى تفكر بالعرض أو تكمل مستمسكات أخرى لمكان سفرك (على سبيل المثال، الفيزا).
880	travel	من المحتمل أن تستند هذي  المتطلبات غالباً على البلدان اللي زارها المسافر أو اللي يزورها.
979	travel	هالشي ممكن يكون خطير إذا سعى المسافر وره السراب، وصرف الطاقة الثمينة والمياه الباقية.
870	travel	إذا كنت طالع للتخييم، جيب وياك سرير متنقل أو مرجوحة شبكية حتى تطرد الثعابين والعقارب وما إلى ذلك عنك.
892	travel	هو عبارة عن ثلج متراكم بي شقوق مليانة ومُعلّمة بالأعلام. وما ممكن عبوره إلا بواسطة الجرارات المتخصصة، وسحب الزلاجات المحملة بالوقود والإمدادات.
738	travel	يقدم مقهى CafeNet El Sol خدمة حجز مقابل أجور بقيمة 30 دولار أمريكي أو 10 دولارات أمريكية مقابل تذاكر ليوم واحد فقط؛ التفاصيل على صفحة Corcovado.
826	travel	ينقسم هالشي بالأساس إلى قسمين: إما أن تشتغل أثناء السفر أو تحاول تقلل من مصاريفك. تركز هذي  المقالة على القسم الثاني.
1605	travel	بوسيلة النقل المفعمة بالحيوية هذي ، يدعم كل شخص ويرتبط نوعاً ما بمنظومة نقل أساسها السيارات الخاصّة.
1610	travel	حركة المرور هي دراسة حركة السواق و السيارات الشخصية بين نقطتين والتفاعلات اللي تصير بين بعضهم البعض.
930	travel	بالرغم من إنو الزيارات القصيرة لدول محددة كسائح أو للعمل ممكن متحتاج فيزا، بس زيارة هذي الدول كطالب دولي يحتاج إقامة أطول من زيارتك كسائح عابر.
867	travel	انصدموا العديد من المسافرين المستقرين والقادرين من خلال حداثة السفر إلى دول العالم النامي، بسبب تراكم العديد من التعديلات الثقافية الصغيرة بصورةٍ سريعة.
1989	travel	"أكو همين عدد قليل من الباصات المتجهة شمالاً إلى مدينة الخليل، وهي مكان الدفن التقليدي لآباء الكتاب المقدس ""إبراهيم"" و""إسحاق"" و""يعقوب"" وزوجاتهم."
1841	travel	إذا وكَع الخيّال من فوق الحصان وبقت رجله عاصيه بالطوق، ممكن يجره الحصان إذا ركض بعيد. أكو عدد من الاحتياطات اللي ممكن اتخاذها للتقليل من هذا الخطر.
761	travel	 بعدها يتم تقديم قائمة بالمستضيفين المتوفرين سواء مطبوعةً و/أو عبر الإنترنت، ومرات تشمل مراجع وتقييمات من مسافرين آخرين.
944	travel	يمكن أن تكون أيضاً طريقة جيدة لتمديد الميزانية للسماح بإقامة أطول بمكان ما نظراً لأن العديد من الوظائف التطوعية توفر سكناً وطعاماً ويدفع عدد  منهم راتب قليل.
1802	travel	ممكن يتسبب تساقط الجليد أو هبوب رياح جليدية أو عملية التكثف أو وجود الجليد على شبابيك السيارات بمحدودية الرؤية.
753	travel	تكَدر تخيم بالسيارة إذا كان عندك ميني فان كبيرة أو سيارة دفعٍ رباعي أو سيدان أو سيارة ستيشن  بمقاعد قابلة للطي.
1736	travel	"أغلب المناطق تخدمها حافلات ""كوستر"" يابانية صغيرة وهي مريحة وقوية."
186	travel	كان الباص متجه لسيكس فلاجز سانت لويس بولاية ميزوري حتى تعزف الفرقة أمام جمهور بعرض انباعت  كل تذاكره.
959	travel	ومع ذلك، فإن تحالف ستار يغطي كل المناطق باستثناء شرق جنوب المحيط الهادئ من سانتياغو دي تشيلي إلى تاهيتي، وهي رحلة تابعة لمجموعة خطوط لاتام الجوية التابعة لتحالف عالم واحد.
815	travel	عالمياً، أكو حوالي 200 منظمة سياحية عاملة، أغلبها تعمل بشكل مستقل.
1724	travel	تمنح جزيرة هونغ كونغ إقليم هونغ كونغ اسمه وهي المكان اللي  يعتبره العديد من السائحين قبلتهم.
1893	travel	خليك صبور ويه نفسك لمن تسافر إلى الخارج بالبداية، مع العلم أن المسافرين ببلد جديد بحاجة إلى التأقلم.
1805	travel	يُستخدم مصطلح رحلات السفاري عادة للإشارة إلى السفر عبر البلاد لمشاهدة الحياة البرية المذهلة بأفريقيا، وخاصة بالسافانا.
1921	travel	إذا كنت راح تسافر ضمن الرحلات الاستكشافية الساحلية على متن السفن، فما راح تحتاج فيزا منفصلة (اعتباراً من سنة 2009).
764	travel	تلبي الفنادق الصغيرة احتياجات الشباب - فضيوفها المعتادين بالعشرينيات من أعمارهم - ولكن غالباً ما تلكَي مسافرين أعمارهم أكبر هناك همين.
872	travel	لمن تكون بعطلة منزلية، يكون عندك وقت كافي لتدليل نفسك وقضاء شويه دقايق إضافية لتحضير مشروب مميز.
713	travel	يحجز أغلب الناس أماكنهم قبل وكت(لأن القوارب عادة تكون مقبطة خلال موسم الذروة).
259	travel	وتم استعمال شاحنات التفريغ لإغلاق مداخل النفق،و تم تقديم المساعدة من 80 شرطي لتوجيه سائقي السيارات إلى الطرقٍ البديلة.
992	travel	يوصل موسم السياحة بمحطات التلال ذروته عامةً خلال الصيف بالهند.
940	travel	أسهل طريقة حتى تبدي بمجال كتابات السفر هي شحذ المهارات على موقع إلكتروني معتمد لمنتديات السفر.
890	travel	تدخل الجولات الجوية المتخصصة مرات إلى الداخل، لتسلق الجبال أو للوصول إلى القطب، اللي يحتوي على قاعدةٍ كبيرة.
1875	travel	وكلمن يخطط لزيارة دولة ممكن تعتبر منطقة حرب فلازم  يحصل على تدريب مهني.
2003	travel	يوفر هالشي فرصة زينه لمشاهدة الشفقِ القطبيِ ، لأن راح تكون السما مظلمة بصورة أكثر أو أقل على مدار الساعة.
938	travel	ممكن تكون مراقبة الجمارك مشكلة، بينما عالأغلب يكون فحص الهجرة غائب أو إجراء شكلي لمن توصل لوطنك.
260	travel	ما وصلتنا أي أخبار عن تأخر حركة المرور المؤدية لطريق المدينة البديل.
656	travel	إذا زرت غرينلاند خلال المواسم الباردة (مع الأخذ بعين الاعتبار أنك كلما توجهت للشمال يصير الجو أكثر برودة)، فمن الضروري أن تجيب ملابس دافية.
824	travel	أخذ نظرة على  الرحلات اللي يسويلها الوكيل دعاية، سواء كان هالشي على موقع إلكتروني أو على شباك محل.
1855	travel	وبالرغم من ذلك، فإن منطقة شنغن تعتبر إلى حد ما كدولة وحدة بهذا الخصوص.
1721	travel	تُعتبر وحدة من المناطق الجذابة بجنوب إفريقيا، كما تعتبر منتزه رئيسي من المنتزهات الوطنية بجنوب إفريقيا ( منتزهات جنوب إفريقيا الوطنية).
666	travel	"مع وجود عدد لا نهائي من التنوعات المحتملة، بعده هذا قصد أغلب الناس لمن يحچون عن ""الذهاب إلى عالم ديزني""."
853	travel	تحتوي خدمة مترو ريل على درجتين بقطارات المسافرين من وحول مدينة كيب تاون: مترو بلس (يسموها أيضاً الدرجة الأولى) ومترو (يسموها الدرجة الثالثة).
1874	travel	يُنصح المسافرين بشدة أن يكونو على إطلاع بأي مخاطر لوقوع أحداث طقس قاسية بالأماكن اللي يزوروها بسبب تأثيرها على خطط سفرهم.
1734	travel	تطلع الباصات من المحطة الداخلية بين المناطق (عبر النهر) بخلال اليوم على الرغم من إنو أغلبها وخاصة المتجهة إلى الشرق وجاكار/بومثانج تطلع بين الساعة 06:30 و 07:30.
1840	travel	و توفر ثبات أكثر للخيال بس بيها مخاوف أمان بسبب احتمال أن تعصى رجلين الخيال بيها.
1919	travel	تتميز معظم رحلات البلطيق المتميزة بإقامة طويلة بسانت بطرسبرغ، روسيا.
828	travel	تفترض النصيحة إنو المسافري ما يبوكَون، ولا يعتدون، أو يشاركون بالسوق غير القانونية، وما يكَدون، أو يستغلون الآخرين لصالح منفعتهم الخاصة.
818	travel	أكو هواية من الأشياء اللي لازم تأخذها بنظر الاعتبار قبل وخلال سفرك إلى مكان معين.
978	travel	بسبب حرارة النهار، احتمال يشوف المسافرين السراب اللي يوهم بوجود الماء (أو أشياء أخرى).
765	travel	من النادر أن تشوف عائلات عدهم أطفال، بس تسمح بعض الفنادق الصغيرة للشباب أن ينزلون بالغرف الخاصة.
1992	travel	فعلى سبيل المثال زيارة القلعات بوادي لوار أو وادي الراين أو القيام برحلة بحرية لمدن مثيرة للاهتمام على نهر الدانوب أو ركوب الزوارق على طول قناة إيري.
823	travel	ممكن يكون من الأفضل استخدام وكيل متعود على حجز رحلات تشبه رحلاتك.
762	travel	تم إطلاق منصة Couchsurfing بكانون الثاني 2004 لمن ما كَدر المبرمج كاسي فينتون أن يلكَي مكان للإقامة بأيسلندا بعد ما حصل رحلة طيران رخيصة لهناك.
932	travel	فيزا الطلاب عموماً بيها متطلبات وإجراءات تقديم مختلفة عن فيزا السياحة أو العمل العادية.
678	travel	لكل بلد قوانينه الخاصة المتعلقة بأغراض الطوارئ اللي لازم تتوفر بالسيارة.
822	travel	على الرغم من إنو أغلب الوكالات مستعدة تتكفل بمعظم الحجوزات المنتظمة، بس أكو العديد من الوكلاء يختصون بأنواع أو ميزانيات أو وجهات محددة للسفر.
1820	travel	 المحتمل أن يواجه المسافرين آفات حيوانية ما سامعين بيها بمناطقهم الأصلية.
1947	travel	إضافة إلى ذلك من ناحية الشمال تكَدر تزور حرم السيدة فاطمة العظيم (ضريح مقدس)، وهو مكان الظهورات المريمية المشهورة على مستوى العالم.
1713	travel	تكَدر تركب البودا بودا (وهي عبرة عن ماطور يستخدم كتكسي) للتجول بمدينة غوما، والسعر المعتاد (محلياً) حوالي 500 فرنك كونغوليٍ مقابل رحلة قصيرة.
731	travel	الرحلة إلى ممر Sea to Sky ضرورية للي يستمتعون بالأنشطة الخارجية.
1808	travel	"السفاري سيراً على الأقدام (يسموه أيضاً ""تنزه الأدغال"" أو ""التنزه سيراً على الأقدام"" أو ""التنزه"") وهو عبارة عن المشي لمسافات طويلة، لكم ساعة أو كم يوم."
1929	travel	إرسال البريد كأمتعة يتم فحصها كان الطريق الوحيد حتى يتم الاستلام بسرعة، ولكن القوانين الداخلية لشركات الطيران ما تسمح بإرسال أمتعة بدون راكب، ويجي دورك بهذي المرحلة.
131	travel	ترفع ٣٠٠ عربة إضافية العدد الإجمالي إلى ١٣٠٠ عربة راح  يحصلون عليها لمعالجة الازدحام.
814	travel	احتمال تحتاج العائلة اللي وياها أطفال صغار إلى تحضيرات أكثر، لكن من الممكن قضاء اليوم بسهولة حتى ويه الرضع والأطفال دون سن المدرسة.
1799	travel	لازم على كل واحد يسوق سيارته على ارتفاعات عالية أو فوق الممرات الجبلية أن ياخذ بنظر الاعتبار إمكانية تساقط الثلوج أو الجليد أو درجات الحرارة تحت الصفر.
1715	travel	تُعتبر مدينة تمبكتو بوقتنا الحاضر مدينة فقيرة، على الرغم من سمعتها اللي تخليها منطقة جذب سياحي، بالإضافة إلى وجود مطار بيها.
1801	travel	وخلال العواصف الثلجية، ممكن تنزل كمية من الثلج كافية تعيق تقدمك وبغضون مدة قصيرة جداً.
957	travel	إذا ردت تسافر حول العالم بأكمله بنصف الكرة الجنوبي، فإختياراتك للرحلات والوجهات راح تكون محدودة بسبب عدم وجود طرق عبر المحيطات.
953	travel	الخطوط الجوية مثل طيران الإمارات والاتحاد للطيران والخطوط الجوية القطرية وصلت خدماتها لأفريقيا، وتوفر رحلات إلى هوايه من المدن الإفريقية بأسعار أفضل من الخطوط الجوية الأوروبية.
1334	travel	وماكو وسائل نقل إضافية وما راح تتوقف القطارات الأرضية يم ويمبلي، بالإضافة إلى عدم توفر كراجات السيارات ومرافق صف السيارات والركوب على الأرض.
931	travel	بشكل عام، يتطلب البقاء بأي دولة أجنبية لفترة طويلة الحصول على فيزا مقدماً.
855	travel	يحتوي كل قطار على مقصورات الدرجة الأولى والدرجة الثالثة؛ تكون مقصورات الدرجة الأولى دائماً بنهاية القطار الأقرب لمدينة كيب تاون.
1607	travel	يشارك الجميع بالمجتمع ويستخدمون أنظمة المواصلات. يشتكي الجميع من أنظمة المواصلات.
2004	travel	بما إنو المناطق بيها سكان قليلين والتلوث الضوئي على الأغلب مو فد مشكلة، فراح تكَدر تستمع همين بمراقبة النجوم.
677	travel	تختلف متطلبات الفيزا وتكاليفها باختلاف الدول، وتتأثر أيضاً هذي المتطلبات بالدولة الي جاي منها.
1932	travel	بصفة عامة، ماكو فايدة تدور خصومات لمقاعد فئة رجال الأعمال أو الدرجة الأولى على الرحلات المباشرة من A إلى B.
846	travel	يعتبر رمي البوميرانغ مهارة شائعة يريدون هوايه من السياح أن يتعلموها.
960	travel	هذي  الرحلة الجوية مو الخيار الوحيد إذا كنت تريد تعبر جنوب المحيط الهادئ والساحل الغربي لأمريكا الجنوبية، (انظر أدناه).
