index_id	category	text
1737	travel	Mathekisi lama tirhisiwaka hi vanhu vo tala i ndlela yo hatlisa ni leyi u tshamaka kahle yo famba hi yona kuya eka tindhawu tale kusuhi, to fana na Paru (Nu 150 ) na Punaka (Nu 200).
204	travel	Ti Twin Otter a ti ringeta ku yima eKokoda tolo tanihi swihaha mpfhuka PNG xihaha mpfhuka CG4684, kambe ku yimisiwe xin’we.
831	travel	Eka switimela leswi u nga tlelaka eka swona, mufambisi a nga ha teka tipasi leswaku mi nga kavanyetiwi loko mi etlele.
1741	travel	Buloho leri ku vuriwe leswaku ri ta sungula ku tirha kahle hi Septembe 2017, loko ku hetiwe ku hoxiwa switirhisiwa leswi fambisanaka na maendlelo ya le Brazil yo secha emagondzweni.
958	travel	A ku na ntlawa wa swihaha mpfhuka lowu hlanganisaka tindlela tinharhu to tsemakanya lwandle eDzongeni Wa Misava (naswona SkyTeam a yi hlanganisi na yin’we ndlela yo tsemakanya lwandle).
1856	travel	Loko u tshama endhawini leyi, u nga hundza mindzilikano hambiloko u nga hundzanga hi le tindhawini to kambela mapasi.
952	travel	Hambileswi u nga ha ehleketaka leswaku i swa ntumbuluko ku hlawula xihaha mpfuka lexi u xi tirhisaka ko tala, u fanele u lemuka leswaku malunghelo lama nyikiwaka ya hambana eka minkarhi yo tala naswona switici swo karhi swi nga hanana hi ndlela yo hambana ehansi ka swihaha mpfuka leswi nga eka ntlawa lowu fanaka.
994	travel	Ku lo sala tikhampani ta swihaha mpfhuka tingari tingani leti nga na mali ya ku loveriwa, leyi yi endlaka ku hungutiwa katsongo eka mali leyi u fanele u yi hakela loko u famba u ya nkosini hi timinete ta makumu.
538	travel	Vapfhumba va nga endzela tindhawu to hambana hambana leti miako leyi hlawulekeke ya tiko kumbe va nga yisa nyingiso eka dhawu yin’we ntsena.
729	travel	Bowen Island i ndhawu yo duma leyi vanhu va yaka eka yona ku ya tiphina ku ringana siku kumbe hi mahelo vhiki, kwalaho ku ni kayaking, ku khandziyiwa tintshava, tirhesturente ni swin’wana swo tala.
1923	travel	Ku famba hi xihaha mpfhuka swi nga ha nyika ntokoto wo chavisa eka vanhu va malembe hinkwawo ni vo huma etindhawini to hambana, ngopfu ngopfu loko va nga si tshama va xi tirhisa emalweni kumbe va tshame va tsikeleleka hikwalaho ka ngozi yo karhi.
752	travel	Hi ku komisa, ku tirhisa movha wa wena i ndlela leyinene ngopfu yo teka riendzo ro leha kambe a swi talanga ku va u etlela eka yona.
832	travel	Vutsarisi i nchumu lowu lavekaka loko u fanele u endla xikombelo xa visa. Ematikweni man’wana, u fanele u tsarisa leswaku u kona ni adirese ya laha u tshamaka kona eka valawuri va kwalaho.
1991	travel	Tindhawu leti ti nga na mati leti nga ekule na lwandlhe ti nga va tindhawu ta kahle leti unga vhakelaka eka tona.
856	travel	Vuhlayiseki - Tshama u veke mindzhwalo ya wena tihlo, ngopfungopfu loko u endzela matiko man’wana.
945	travel	Va Viking va tirhise tindlela ta le matini ta Rhaxiya leswaku va fika eLwandle Ra Ntima na Lwandle Ra Caspian. Swiyenge swin’wana swa tindlela leti swa ha tirhisiwa. Languta loko swi koteka leswaku u kuma mpfumelelo wo hlawuleka, lowu swi nga ha tikakia leswaku u wu kuma.
868	travel	Loko wa ha ku fika ringeta ku hanya vutomi bya le xilungwini kumbe u ya etihotela ta xiyimo, u dya swakudya leswi u swi tivaka leswaku u ta hatla u tolovela.
701	travel	Vanhu va le Cuba lava nga na makhadi ya rihlaza ya le US va fanele va endzela Ehofisini ya Vuyimeri bya Ecuador leswaku va ta hundzisiwa eka xilaveko lexi.
1813	travel	Swi nga ha endleka mathikithi yo tala a ma durha ku sukela eka ¥2 500 ku ya eka ¥130,000 naswona man'wana a ma durha kwalomu ka ¥7,000.
1824	travel	Vaendzi lava yaka eka matiko lama xibalo xa kona xi nga le henhla va nga hlayisa mali yo tala ngopfungopfu eka swilo swo fana na byalwa na fole.
798	travel	Nakambe u nga nyika lava u fambaka na vona kopi ya milawu yoleyo ni maxaka kumbe vanghana lava nga swi tsakelaka ku ku pfuna ekaya.
1854	travel	Europe i tiko leringa ritsongo kambe ri ni switikwana swo tala. Eka swiyimo leswi switolovelekeke, loko u endza i vi u hundza hi le matikweni yo tala swi lava u endla swikombelolo swo tala swa visa ni swikambelo swa mapasi.
735	travel	Sirena i ndhawu yin’we ntsena leyi ku tshamaka varindzi va swiharhi leyi nyikaka vanhu ndhawu yo tlela ni swakudya swo hisa ku engetela eka ku khempa. La Leona, San Pedrillo, and Los Patos ko va ndhawu yo khempa ntsena a va nyiki swakudya.
703	travel	Maendzo ma chipile loko mi famba hi mintlawa, kutani loko u famba u ri wexe kumbe ni munghana wun’we ringeta ku tihlanganisa ni van’wana mi va ntlawa va vanhu va mune kumbe va ntsevu swi ta antswa.
951	travel	U fanele u hlawula xihaha mpfhuka lexi u fambaka hi xona nkarhi hinkwawo hi vukheta eka ntlawa wa swona.
1865	travel	Loko ko humesiwa xilemukiso mayelana ni tiko leri u lavaka ku ri endzela, swi nga endleka ndzindzakhombo wa wena wa swa rihanyo kumbe lowu ku pfunaka loko u lava ku khansela riendzo wu nga tirhi.
749	travel	Ku nghena emovheni wa wena ivi u teka riendzo ro leha swa tsakisa swinene hileswi movha wa wena wu ku oloviselaka swilo.
1828	travel	Kambe lexi hlamarisaka, kambe, i leswaku network ya foni yi khoma swinene ku tlula emagondzweni yo tala, hi xikombiso, ku tlula gondzo ra Pennsylwania Wilds.
1941	travel	Ti boulevards leti anameke, miako yo vekiwa ngilazi emahlweni na tindhawu ta mavhengele ta ximodeni ti fuleriwe hi thayilese-to tshuka ta ndhavuko, makete wa lembe xidzana ra vu 18, na tindhawu ta khale ta vukhongeri ni tikereke, hambileswi doroba ringa na moya wa Mediterranean Europe ku ri na Turkey.
697	travel	Yerusalema yi na tindhawu to tala leti kombisaka matimu, swilo swa khale, na ndhavuko, swin’we na tindhawu ta ku xava leti tsakisaka leti tshamaka ti tele, ti café, na tindhawu ta ku dyela.
1763	travel	Lembe ni lembe vanhu vo tala va vaviseka hikuva va tshinela ngopfu ekusuhi ni swiharhi. Swiharhi leswi i swikulu, swa kariha naswona swi nga vanga nghozi, kutani u nga swi tshineleli ngopfu.
939	travel	Tiyiseka leswaku wa swi tiva leswi u pfumeleriweke ku ngena naswona kumbe u nga pfuleleriwangi hi xinawu.
954	travel	Turkish Airlines yi ya eka tindhawu ta 39 eka matiko ya 30 ya Afrika ku suka hi 2014.
163	travel	Muxaka wa xikepe xa nhlaselo xa Avenger, a xi ri endleleni yo kongoma le Puerto Princesa e Palawan.
759	travel	Fambiselo ra tindhawu to amukela ni ku hungasa vavalangi i nhlangano lowu hlanganisaka vavalangi ni vaaki va madoroba lawa va nga ta ma endzela.
1735	travel	Tanihi leswi mabazi lama nghenaka eka xifundza nkarhi wunwana ya tala, swa tsundzukiwa leswaku u xava tikithi masiku ma nga ri mangani.
1993	travel	Naswona byi ku nyika tindlela leti dumeke ta ku khandziya tintshava hi milenge kumbe hi xikanyakanya.
1722	travel	Ku fana na ti phaki hinkwato ta South African National Parks, ku na swilo leswi hlayisiwaka masiku hinkwawo na mali ya ku nghena ephakini.
730	travel	Ndhawu leyi yi le Howe Sound loko wa ha ku huma eVancouver, naswona u hatla u fika eka yona loko u khandziya mathekisi lama sukaka eGranville Island ehansi ka doroba ra Vancouver.
1609	travel	Hikwalawokahini swilo swa ku fambisa vanhu swi tisa swirilo swo tano, hikwalawokahini swi tsandzeka masiku hinkwawo? Xana tinjineli swa swilo swa ku fambisa vanhu a va wu tivi ntirho wa vona? Kumbe ku na swin’wana leswi kulu leswi endlakaka?
680	travel	Doroba ri tshame ekusuhi na mahovohovo, naswona hi wona ya kokaka vanhu swinene, kambe ndhawu leyi yo tsakisa vapfhumba yi pfumelela vanhu lava rhandzaka swo famba ni lava rhandzaka ku vona tindlela to tala to tshama nkarhi wo leha.
1795	travel	Xikepe xa Saint Petersburg xa yima edorobeni. Visa a yi laviwi eka vakhandziyi va swikepe (kumisisa milawu ya kona)
1789	travel	Hambiswiritano, mindzulamiso kumbe swikombelo swihi ni swihi swi fanele swi kongomisiwa eka lava bukelaka vavalangi vutshamo ematshan’weni yo va swi kongomisiwa hi ku kongoma ehotela.
712	travel	Ku ni ku tlula 60 wa swikepe leswi fambaka ematini ya Galapagos hi ku ya hi ku hambanahambana ka vukulu bya swona leswi kandziyisaka 8 wa vanhu ku ya eka 100.
537	travel	Loko xikongomelo nkulu xa munhu loko a endzela ndhawu yo karhi ku ri ku tiva matimu ni ndhavuko vupfhumba lebyi byi tiviwa tanihi vupfhumba bya ndhavuko.
1708	travel	Ekusuhi na Madina wa khale swa olova ku kuma tindhawu leti xavisaka swixavisiwa swa ndhawu yale Morocco, swo fana ni ti tagine, swo vumbiwa, swo endliwa hi madzhovo, ti hookah, na ti geegaws, kambe hinkwaswo swi endleriwe vapfhumba.
1891	travel	Vafambi lava swi nga va olovela ku tolovela ndhavuko lowuntshwa swi nga va tikela nkarhi wunwana ku tlhela va tolovela ndhavuko wa rikwavo.
205	travel	Kwalomu ka timinete ta khume emahlweni kova xi yima eka ku ringeta ka xona ka vumbirhi xi nyamalarile.
698	travel	Ecuador yi lava leswaku vanhu vale Cuba va kuma papila ra xirhambo va nga si nghena eEcuador hi mavala ya swihaha mpfuka swa matiko yo hambana hambana kumbe tindhawu leti ku tsarisiwaka eka tona.
982	travel	Hambiloko u rheyila eka makhwati lama ku tolovelekeke hi mpfula, tisekende tingari tingani u pfule mavanti loko wa ha nghena emovheni ti ringanile leswaku tinsuna ti nghena na wena.
190	travel	Vakhandziyi a va nyikiwe mati loko va ha yimile eka ku hisa ka 90(F)-wa tidigiri.
704	travel	Kambe sweswo swi nga ku vilerisi, hikuva mikarhi yo tala vafhumba va hlanganiswa leswaku va tata mimovha.
943	travel	Ku tshama ni ku tinyiketela hi ku swi rhandza eka tiko rin’wana i ndlela leyinene yo tiva ndhavuko wa vanhu van’wana, u hlangana ni vanhu van’wana, u dyondza hi wena n’wini, u vona mavonelo man’wana naswona u kuma vuswikoti lebyintswha.
1786	travel	Hakanyingi lava bukelaka vavalangi vutshamo va tirhisanaka ni tihotela to karhi, hambileswi wena u nga ha swi kotaka ku buka tindhawu tin’wana to tshama eka tona, to tanihi tindhawu to dzima matende, u tirhisa munhu loyi a bukelaka vavalangi vutshamo.
1922	travel	Ti cruise tin’wana ti na Berlin, Jarimani eka ti burochara. Tanihi leswi u swi vonaka eka mepe lowu nga la henhla Berlin yi le kule na lwandle naswona ku endzela doroba a swi hoxiwanga eka ntsengo wa cruise.
1785	travel	Ku buka ka ha ri emahlweni swi endla leswaku vavalangi va nga vileli hi ku kuma ndhawu yo tshama eka yona loko va fika endhawini leyi va yi endzeleke.
536	travel	Mabuwu, phaki yo tiphina eka yona na tindhawu to kampa eka tona i tindhawu leti nkarhi wun’wana ti endzelaka hi vapfhumba vo tihungasa.
827	travel	Lava nga riki ni mhaka ni nkarhi ni leswaku ndhawu yi njhani kambe va lava ku tirhisa mali yitsongo a va vone bajeti yo endza.
955	travel	Loko u ri ni nkarhi lowu ngeteleleke wo famba, langutisa loko mali hinkwayo leyi u nga ta yi hakela kuya eAfrika yi pimanisiwe ni ya misava-hikwayo.
1787	travel	Lava bukelaka vavalangi vutshamo va tala ku va nyika tiphakeji leti katsaka swakudya swo fihlula, swofamba ha swona leswi va landzaka ni ku va yisa etimbaleni ta swihahampfhuka kumbe hambi ku ri ku va kumela swihahampfhuka leswi fambaka swin’we ni tiphakeji ta le hotela.
94	travel	Xihahampfhuka lexi a xi ya eIrkutsk naswona a xi hahisiwa hi mavuthu ya le ndzeni.
1892	travel	Loko u vuyela ekaya endzhaku ko tshama eka matiko ya le handle, u tolovele ndhavuko lowuntshwa naswona u tshike mikhuva ya ndhavuko wa ka nwina.
1920	travel	Leswi swi vula leswaku u nga vhakela doroba ra matimu ku ringana masiku ma ngari mangani loko u tlhelela no tlhela u tlela eka xikepe na vusiku.
836	travel	Vapfapfarhuti va vilela hi mipfapfarhuto ni hi maakelo ya miako. Minpfapfarhuto yo tala yi endliwa hi ndlela leyi nga ta nyanyula vavalangi.
995	travel	Swihaha mpfhuka leswi nyiketaka leswi swi katsa Air Canada, Delta Air Lines, Lufthansa eka swihaha mpfhuka leswi humaka eU.S. kumbe Khanada na WestJet.
829	travel	Tindhawu to kambela ta vapfhumba i ndhawu yo sungula leyi u ya ka eka yona loko u huma eka xihahampfhuka, exikepeni kumbe eka xo famba xin’wana ni rin’wana.
754	travel	Tihotela tin’wana ti ni switimela swa khale leswi a swi famba hi makala swin’we ni swikepe swa le lwandle; emahlweni ka Nyimpi yo Sungula ya Misava, hi lembexidzana ra vu 19 kumbe eku sunguleni ka lembexidzana ra vu 20.
1709	travel	Goma i doroba leri ri rhandziwaka hi vapfhumba eDemocratic Republic of Congo emakumu yale vuxeni ekusuhi na Rwanda.
700	travel	Swilaveko leswi swi endleriwe leswaku ku ta va na ku hleleka loko ku fambiwa eka matiko lawa mambirhi.
742	travel	Hambileswi swi nga switsongo, swi tsundzuxa vaendzi lavakulu lava huma eHawaii nkarhi lowu a swi nga si kota ku tiyimela naswona swi nga si va ni tihotela letikulu ta vaendzi ni ku hluvuka kun’wana loku endlekeke.
1601	travel	Vupfhumba lebyi seketiriweke eka ntumbuluko byi koka vanhu lava tsakelaka ku vhakela tindhawu ta ntumbuluko hi xikongomela xa ku tiphela ndhawu yoleyo, ku katsa ximila na swihari swa le khwathini.
1803	travel	Hi hala tlhelo, maxelo lama fambisanaka ni ayisi ni gamboko ma tolovelekile ematikweni yo tala, naswona timovha ta famba handle ko kavanyetiwa lembe hinkwaro.
1804	travel	Ku hlota swiharhi swi nga endleka ku ri swona leswi kokaka vapfhumba vo tala eAfrika naswona i nchumu lowu nga rivalekiki eka vona.
692	travel	Loko u hundza hile Angkor swa laveka leswaku u nghena eka thempele hikwalaho u fanele u ta na phaspoti ya wena loko u ya eTonle Sap.
688	travel	Vayeni lava va nga na nkarhi lowuntsongo va ku antswa a va ya kun’wanyana.
1914	travel	Finland i ndhawu leyinene yo famba hi xikepe. “Ndhawu ya mativa ya gidi” yi tlhela yi va ni magidi ya swihlala, emativeni ni le ka mixaxamelo ya swihlala eribuweni.
1788	travel	Va nga tlhela va ku hlayisela ndhawu leyi va ku bukeleke yona loko wa ha lava nkarhi wo ehleketa ha yona kumbe wo lava tidokumente tin’wana ta laha u yaka kona (hi xikombiso, visa).
880	travel	Leswi swi ya hi leswaku munhu u endzela etikweni rihi kumbe u kunguhata ku endza kwini.
979	travel	Leswi swi nga ni khombo loko mufambi a sukela timaraji, a tlanga hi matimba ya nkoka na mati lama saleke.
870	travel	Loko u ya tlela ehandle, va na ni xiponci xo tlela eka xona lexi nga ta ku sirhelela eka tinyoka, swipamu kumbe swin’wana.
892	travel	Gamboko ya yona leyi manyaneke yi thlela yi pandzeka leyi hoxiweke mijeko. Ku fambiwa ntsena hi ti teretere leti endliweke hi ndlela yo hlawuleka, ti na swilo swa ku rhwala ndzhwalo wa mafurha na mpahla.
738	travel	CafeNet El Sol yi pfumelela munhu a buka hi mali yo ringana US$30, kumbe $10 ya ku va kona siku rin’we; leswaku u kuma vuxokoxoko yana eka peji ra vona ra Corcovado.
826	travel	Ti aviwe hi swiphemu swimbirhi: U nga ha tirha u ri karhi u endza ematikweni kumbe u hunguta matirhiselo ya wena ya mali. Xihloko lexi xi vulavula hi mhaka leyi nga hundza.
1605	travel	Eka swiyimo swa swilo leswi fambisaka vanhu leswi tshamaka swi cinca, vanhu hinkwavo va seketela swilo swa ku fambisa swa mimovha ya vanhu.
1610	travel	Dyondzo ya ku herisa nkwetlembetano yi dyondzo ya ndlela leyi vachayeri va timovha na mimovha va famba ha yona eka tindhawu timbirhi na ndlela leyi va tirhisana ha yona.
930	travel	Hambiloko ku nga ta laveka vhisa ku vhakela matiko yo karhi swa xinkadyana tanihi mupfhumba kumbe munhu wa mabindzu, ku ya eka matiko yo tano tanihi mudyondzi ku lava nkarhi wo leha ku ri na kuya tanihi mupfhumba ntsena.
867	travel	Vanhu vo tala lava toloveleke ku endzela matiko va karhatekile loko va fika eka matiko lama ha hluvukaka, laha a ku laveka leswaku va endla swilo hi ndlela leyi hambaneke.
1989	travel	Ku na mabazi yo hlayanyana lama yaka en’walungu wa Hebron, ndhawu leyi yi nga na masirha ya ma patriyaka ya le Bibeleni lama fanaka na Abrahama, Isaka, Yakobe, na vasati va vona.
1841	travel	Loko mukhandziyi o wa ehancini naswona milenge yakwe yi khwekela eka switshego swi nga endla leswaku a khwakhwayisiwa hi hanci loko yi ri karhi yi tsutsuma. Leswaku ku hungutiwa nghozi yo fana ni leyi, ku ni milawu leyi faneleka yi landzeleriwa .
761	travel	Kutani ku rhumeriwa nxaxamelo wa vanhu lava rhurhelaka vavalangi lowu printiweke kumbe lowu nga eka inthanete, minkarhi yin’wana wu ri ni mavito ya vavalangi ni leswi va swi vuleke hi vanhu lava va va rhurheleke.
944	travel	Swi nga va mhaka ya kahle loko u anamisa bajeti ya wena leswaku u tshama nkarhi wo leha hikuva mintirho yo tala yo tirhandzela hi va na byetlelo naswona a hi yingani leyi nyikaka muholo nyana wutsongo.
1802	travel	Nakambe u nga ha tsandzeka ku vona kahle hikwalaho ka gamboko leyi nga eku neni kumbe leyi nga eku hungeni kumbe hikwalaho ka mathonsi lamatsongo ya mati kumbe ayisi leyi welaka eka fasitere ra movha.
753	travel	Ku etlela emovheni swa koteka loko u ri ni movha lowukulu wo tanihi vheni, SUV, Sedan kumbe Station Wagon lowu nga ni switulu leswi etlerisiwaka.
1736	travel	Swifundza swo tala swi tirhisa mabazi lamatsongo yale Japani, lama u tshamaka kahle u tlhela u tiphina.
186	travel	Bazi a riya eSix Flags St. Louis eMissouri leswaku ntlawa wu ta tlanga eka vahlaleri lava xaveke mathikithi hinkwawo.
959	travel	Hambiswiritano, Star Alliance yi hlanganisa hinkwato handle ka vuxeni bya South Pacific ku suka eSantiago de Chile kuya eTahiti, leyi nga xihaha mpfhuka xa LATAM lexi hlanganisaka misava hinkwayo
815	travel	Ku ni kwalomu ka mihlangano yo tsutsuma ya kwalomu ka 200 emisaveni hinkwayo. Yo tala ya yona ya tiyimela.
1724	travel	Xihlala xa le Hong Kong xi nyika Hong Kong vito naswona i ndhawu leyi vampfhumba vo tala va yi tsakelaka ngopfu.
1893	travel	Loko wa ha sungula kuya eka matiko ya le handle, kumbexana vanhu a va ku lehisela mbilu naswona va twisisa, a va tiva leswaku vafambi lava fikaka eka tiko lerintshwa va fanele va tolovela.
1805	travel	Rito safari ri vula ndhawu leyi ku fambiwaka eka yona leswaku ku voniwa swiharhi swo saseka swa le Afrika ngopfungopfu swa le savanna.
1921	travel	Loko u ya ekusuhi ni lwandle u tirhisa xikepe leswaku u teka riendzo ro koma a wu nge boheki ku kuma vhisa ya le tlhelo (ku sukela hi 2009).
764	travel	Tihositela ti rhurhela ngopfu vantshwa – vaendzi lava nga emalembeni ya kwalomu makume mambirhi – kambe hi ntolovelo u nga va kuma ni vavalangi lava kuleke kwalaho.
872	travel	Loko u vhakela tindhawu ta laha u tshamaka kona u va ni nkarhi wo ringeta tikofi to hambanahambana.
713	travel	Vanhu vo tala va buka ka ha ri ni karhi (tanihi leswi swikepe swi tshamaka swi tele hi minkarhi leyi ku nga bizi).
259	travel	Tilori to rwala misava ti tirhisiwile ku pfala tindlela to nghena naswona maphorisa ya 80 a va pfuna vanhu va nghena hi ndlela yin’wana.
992	travel	Nkarhi wa vumpfhumba eka xitshunga yi tolovele ku tlakuka hi nkarhi wa ximumu le Indiya.
940	travel	Ndlela yo olova yo sungula bindzu ro tsala hi swa vufambi i ku antswisa vuswikoti bya wena eka webusayiti ya bulogo leyi kumekaka ya swa vufambi.
890	travel	Mapfhumba yo hlawuleka ya le moyeni ya minkarhi yo karhi ya endliwa endzeni ka tiko, ka vakhandziyi va tintshava kumbe ku fikelela Pole, laha ku nga ni ndhawu leyikulu yo gova eka yona.
1875	travel	Loyi a lavaka ku endzela tiko leri tshamelaka ku va ni tinyimpi u fanele a letiriwa kahle.
2003	travel	Leswi swi nyiketa nkarhi wa kahle wa ku vona Aurora borealis, tanihi leswi xibakabaka xi ta va na xinyami ngopfu minkarhi hinkwayo.
938	travel	Hambileswi loko u fika eka ndhawu ya ka n’wina va nga kambisisiki swa vupfhumba bya wena kumbe ku lavisisa hi swa xinawu, ku lawula swa nhavuko ku nga ha tika.
260	travel	A ku vanga na nkwetlembetano wale magondzweni lowu vikiweke ebeltway, ndlela yin’wana ya doroba.
656	travel	Loko u endzela Greenland hi xixika (leswi loko uya uya en’walungwini, ku yaka ku titimela) swi lava u teka mpahla yo tala yo kufumela.
824	travel	Xiya leswaku u navetisa maendzo ya njhani, eka webisite kumbe efasitereni ra xitolo.
1855	travel	Hambiswiritano, ndhawu ya le Schengen, yi tirha onge i tiko rinwe emhakeni leyi.
1721	travel	Yin’wana ya ti ndhawu leti vanhu va titsakelaka eka Afrika Dzonga naswona yi tekiwa tanihi ndhuma ya South African National Parks (SANParks).
666	travel	"Ku na swilo swo tala ngopfu swo hambana hambana leswi kumekaka, kambe leswi swi tshama swi ri swa nkoka eka vanhu lava nge ndzi endzela ""Disney World""."
853	travel	Khampani ya MetroRail yi na titlilasi timbirhi eka switimela leswi rhwalaka vanhu eCape Town: MetroPlus (nakambe yi vitaniwa Tlilasi Yo Sungula) na Metro (yi vitaniwa Tlilasi Ya Vunharhu).
1874	travel	Vaendzi va tsundzuxiwa ku tshama va veke tihlo eka maxelo yo biha ya le ndhawini ya ka vona hikuva ma nga sivela maendzo.
1734	travel	Mabazi ya suka eka xitici xa mabazi lama nghena ka eka xifundza (ku tsemakanya nkova), siku hinkwaro, hambileswi wo tala, ngopfu ngopfu lama yaka evuxeni ni le Jakar/Bumthang ya famba exikarhi ka 06:30 na 07:30.
1840	travel	Swi tshega milenge ya mukhandziyi kambe swi nga tlhela swi va leswi nga hlayisekangiki loko milenge ya yena yo khwekela eka swona.
1919	travel	Ti Baltic Cruise to tala ta le xifundzeni ti pfumela leswaku u tshama nkarji wo leha eSt. Petersburg, eRhaxiya.
828	travel	Xitsundzuxo lexi xi vula leswaku vaendzi a va yivi, a va ngheni laha va nga pfumeleriwangiki,ni ku xavisa swilo leswi yirisiweke, ku kombela kumbe ku dyelela vanhu van’wana leswaku va vuyeriwa.
818	travel	Ku ni leswi u faneleke u ehleketisisa hi swona loko u nga si endzela endhawini yin’wana.
978	travel	Eka siku leri hisaka, vafambi va nga vona timiraji leti vonakaka onge i mati (kumbe swilo swin’wana).
765	travel	A swi tolovelekanga ku vona mindyangu leyi nga ni vana, kambe tihositela tin’wana ta yi pfumelela mindyangu ku tshama eka makamara ya le tlhelo.
1992	travel	Hi xikombiso ku vhakela xihondzo xa le Loire Valley, minkova ya le Rhine kumbe ku famba hi swikepe u ya eka tindhawu leti tsakisaka ta le Danube kumbe Erie Canal.
823	travel	Swi nga va kahle ku tirhisa muhleri loyi a toloveleke ku hlela maendzo yo fana ni lawa u ma lavaka.
762	travel	Couchsurfing yi sunguriwe hi January 2004 endzhaku ka loko muendli wa tiprogreme ta khompyuta Casey Fenton a kume xihahampfhuka xo chipa xo ya eIceland kambe a nga ri na yona ndhawu yo tshama.
932	travel	Ku toloveleke leswaku tivhisa ta vadyondzi ti va na swilaveko swo hambana na milawu leyi hambaneke eka tivhisa ta vapfhumba kumbe vanhu va mabindzu.
678	travel	Tiko rin’wana ni rin’wana ri na milawu yo hlawuleka leyi vulaka leswi u nga swi rhwalaka emovheni swa xilamulela mhangu.
822	travel	Hambileswi vahleri vo tala va hlelelaka vanhu tindhawu to karhi, vo tala va hlela maendzo yo karhi ntsena, hi ku hi ntsengo wo karhi wa ni laha ku yiwaka kona.
1820	travel	Vaendzi va nga hlangana ni swifuwo leswi nga tolovelekangiki laha va humaka kona.
1947	travel	Ni le n’walungu endzela Sanctuary of Our Lady of Fatima (Ndhawu wo khongela), ndhawu leyi nga tivekaka misava hinkwayo tanihi laha Mariya a humelelaka kona.
1713	travel	U nga tirhisa boda-boda (thekisi ra xithuthuthu) loko u lava ku famba famba eGoma. Ntsengo lowu tolovelekeke i kwalomu ka 500 Congolese Francs eka riendzo ro koma.
731	travel	Lava rhandza ku tiphina ehandle, va swi rhandza ku famba hi ndlela yo leha swinene.
1808	travel	"Ku famba esafari swi tlhela vuriwa ku (""famba ekhwatini"", ""ku famba esafari"" kumbe ku ""ku famba"") ku nga ha va masiku tiawara to karhi kumbe masiku yo karhi."
1929	travel	Ndlela yin’we ntsena yo hatlisa a ku ri ku rhumela tanihi ndwalo lowu kamberiweke. Swipimelo swa swihaha mpfuka a swi nge va pfumeleli leswaku va rhumela ndwalo ku nga ri na munhu, la hi laha u khumbekaka kona.
