index_id	category	text
1856	travel	Se você ficar nessa área, é possível cruzar a fronteira sem passar por postos de controle de passaporte novamente.
952	travel	Por mais que você pense ser intuitivo fazer parte de uma empresa aérea pela qual voa frequentemente, tenha ciência de que as regalias oferecidas, na maioria das vezes, são diferentes e o programa de milhagem pode ser mais vantajoso em uma companhia aérea diversa dentro do mesmo sistema de parceria.
994	travel	Apenas algumas companhias aéreas ainda oferecem tarifas de luto, que dão um pequeno desconto no custo da viagem de última hora para um funeral.
538	travel	Os turistas podem visitar diferentes pontos turísticos de um determinado país ou simplesmente optar por concentrar-se em apenas uma área.
729	travel	A Ilha de Bowen é um popular local para passar o dia ou o final de semana, oferecendo passeios de caiaque, caminhadas, compras, restaurantes e muito mais.
1923	travel	Viajar de avião pode ser uma experiência assustadora para pessoas de todas as idades e origens, especialmente se essas pessoas não tiverem viajado de avião antes ou se nunca passaram por um evento traumático.
752	travel	"Em suma, usar seu carro é uma ótima maneira de fazer uma viagem por terra, mas raramente, por si só, uma maneira de ""acampar""."
832	travel	O registro é um requisito adicional para o processo de visto. Em alguns países, você deve registrar sua presença e o endereço onde está ficando com as autoridades locais.
1991	travel	Os cursos d'água do interior podem ser um bom tema ao redor do qual organizar um feriado.
856	travel	Carregar para os outros - Nunca perca sua bagagem de vista, especialmente quando atravessar fronteiras internacionais.
945	travel	Os vikings utilizaram os canais da Rússia para chegar ao Mar Negro e ao Mar Cáspio. Partes dessas rotas ainda podem ser usadas. Verifique se são necessárias licenças especiais, que podem ser difíceis de se obter.
868	travel	Principalmente nos primeiros dias, pense em gastar em hotéis, comidas e serviços de boa qualidade e de estilo ocidental para ajudar a entrar no clima.
701	travel	Cidadãos cubanos que são detentores de Green Cards americanos devem visitar um consulado equatoriano para obter uma dispensa dessa exigência.
1813	travel	Se espera que a maioria dos ingressos para os eventos custe entre 2.500 e 130.000 ienes, com os ingressos normais custando cerca de 7.000 ienes.
1824	travel	Viajantes que visitam países com impostos altos às vezes podem economizar uma quantia considerável de dinheiro, especialmente em produtos como bebidas alcoólicas e tabaco.
798	travel	Além disso, dê cópias da apólice e dos contatos para companheiros de viagem e parentes ou amigos dispostos a ajudar.
1854	travel	A Europa é um continente relativamente pequeno mas com muitos países independentes. Em circunstâncias normais, viajar por vários países significaria ter que passar por pedidos de visto e controle de passaporte várias vezes.
735	travel	Além de área para acampamento, Sirena é o único posto da guarda-florestal que disponibiliza hospedagem em dormitório e refeições quentes. La Leona, San Pedrillo e Los Patos oferecem área para acampamento, mas sem serviço de alimentação.
703	travel	As excursões saem mais em conta para grupos maiores, então se você estiver sozinho ou com apenas um amigo, tente conhecer outras pessoas e formar um grupo de quatro a seis para conseguir uma tarifa mais baixa por pessoa.
951	travel	Você deve escolher com cuidado sua empresa aérea com programa de milhagem numa aliança.
1865	travel	Se o país que você visitará estiver sujeito à orientações de viagem, o seu seguro de saúde de viagem ou o seu seguro de cancelamento de viagem podem ser afetados.
749	travel	Entrar no próprio carro e fazer uma viagem grande tem um apelo intrínseco pela simplicidade.
1828	travel	Curiosamente, no entanto, o serviço de telefone celular é muito mais forte aqui do que ao longo de muitos outros trechos da rota, como, por exemplo, em Pennsylvania Wilds.
1941	travel	As amplas avenidas, os prédios com fachada de vidro e os centros comerciais modernos são marcados por telhados vermelhos tradicionais, o mercado do século 18, e as antigas mesquitas e igrejas, embora a cidade tenha uma atmosfera que remete mais à Europa mediterrânea do que à Turquia clássica.
697	travel	Jerusalém tem muitos locais históricos, arqueológicos e culturais, além de shopping centers, cafés e restaurantes vibrantes e lotados.
1763	travel	Todos os anos, dezenas de visitantes ficam feridos porque não mantiveram uma distância adequada. Esses animais são grandes, selvagens e potencialmente perigosos, então não se aproxime.
939	travel	Assegure-se de saber o que você pode e não pode trazer, e declare qualquer coisa acima dos limites legais.
954	travel	A Turkish Airlines voa para 39 destinos em 30 países africanos desde 2014.
163	travel	Um navio de contramedidas de minagem da categoria Avenger, a embarcação seguia para Puerto Princesa em Palawan.
759	travel	Uma rede de intercâmbio de hospitalidade é a organização que liga os viajantes aos habitantes locais das cidades que eles visitarão.
1735	travel	Como os ônibus interdistritais estão quase sempre lotados, é aconselhável comprar a passagem com alguns dias de antecedência.
1993	travel	Eles também definem rotas para trilhas populares de caminhada e ciclismo.
1722	travel	Há taxas para entrada e conservação do parque, assim como acontece com todos os parques nacionais da África do Sul.
730	travel	Essa comunidade autêntica pode ser encontrada em Howe Sound, na proximidade de Vancouver, e tem acesso facilitado por meio de táxis aquáticos agendados que saem de Granville Island, no centro de Vancouver.
1609	travel	Por que os sistemas de transporte geram tais reclamações, por que eles falham diariamente? Os engenheiros de transporte são simplesmente incompetentes? Ou algo mais fundamental está acontecendo?
680	travel	A cidade encontra-se logo na lateral das cataratas, sendo estas a principal atração, além disso este popular destino turístico oferece aos aventureiros e turistas diversas oportunidades para uma duradoura estadia.
1795	travel	Os cruzeiros em São Petersburgo incluem passeios na cidade. Os passageiros ficam isentos dos requisitos de visto (consulte os termos).
1789	travel	No entanto, se tiver alguma alteração ou solicitação, esta deve ser primeiro encaminhada para o agente de viagens, e não diretamente para o hotel.
712	travel	Mais de 60 navios de cruzeiro navegam nas águas de Galápagos, com tamanhos que acomodam de 8 a 100 passageiros.
537	travel	Se o objetivo de uma visita a um determinado local é conhecer a sua história e a cultura, então esse é um tipo de turismo conhecido como turismo cultural.
1708	travel	Perto da parte histórica de Medina é fácil encontrar mercadorias marroquinas tradicionais, como tagines, cerâmica, artigos de couro, narguilés e mais um monte de bugigangas, todas para turistas.
1891	travel	Os viajantes que se adaptaram facilmente à nova cultura às vezes têm uma dificuldade especial em se reajustar à cultura nativa deles.
205	travel	Cerca de dez minutos antes da hora prevista para a segunda aterrissagem, desapareceu.
698	travel	O Equador exige que cidadãos cubanos recebam uma carta-convite antes de entrar no país através de aeroportos internacionais ou pontos de entrada fronteiriços.
982	travel	Mesmo se estiver dirigindo em uma floresta subtropical, alguns segundos com as portas abertas enquanto entra no carro é tempo suficiente para os mosquitos entrarem no carro com você.
190	travel	Os passageiros receberam água enquanto aguardavam no calor de 32 °C.
704	travel	Porém, isso não deveria ser motivo de preocupação, porque muitas vezes os turistas vagueiam para abastecer os carros.
943	travel	Viver e trabalhar voluntariamente num país estrangeiro é uma ótima forma de conhecer uma cultura diferente, conhecer novas pessoas, aprender sobre si mesmo, adquirir um senso de perspectiva e até ganhar novas habilidades.
1786	travel	Agentes de viagens costumam fazer negócios com hotéis específicos, por mais que provavelmente seja possível reservar outros tipos de acomodação, como parques de camping, por um agente de viagens.
1922	travel	Alguns cruzeiros mostram Berlim, Alemanha, nos panfletos. Como você pode ver no mapa acima, Berlim não fica perto do mar, e uma visita à cidade não está incluída no preço do cruzeiro.
1785	travel	A reservar antecipada dá ao viajante a tranquilidade de que terá um local para dormir ao chegar ao seu destino.
536	travel	As praias, os parques temáticos e as áreas de acampamento são os locais mais visitados por turistas em busca de recreação.
827	travel	Para aqueles dispostos a sacrificar conforto, tempo e previsibilidade para diminuir as despesas para quase zero, confira o orçamento mínimo para viagens.
955	travel	Se você tiver tempo extra para viajar, cheque se a tarifa total para a África se compara com uma tarifa de volta ao mundo.
1787	travel	Os agentes de viagens geralmente oferecem pacotes que incluem café da manhã, transporte de e para o aeroporto, ou mesmo pacotes combinados com voos e hotéis.
94	travel	A aeronave foi dirigida para Irkutsk e estava sendo operada por tropas do interior.
1892	travel	Ao voltar para casa depois de morar no exterior, você se adaptou à nova cultura e perdeu alguns dos hábitos de sua cultura local.
1920	travel	Isso significa que você pode visitar a cidade histórica por dois dias inteiros e retornar ao navio para dormir à noite.
836	travel	A arquitetura tem como objeto o desenho e construção de edifícios. A arquitetura de um determinado lugar é muitas vezes uma atração turística por si só.
995	travel	As companhias aéreas que oferecem essas tarifas incluem a Air Canada, a Delta Air Lines, a Lufthansa para voos partindo dos EUA ou do Canadá, e a WestJet.
829	travel	Um ponto de controle de imigração costuma ser a primeira parada após desembarcar de um avião, navio ou outro veículo.
754	travel	Alguns hotéis têm uma herança da época de ouro das ferrovias a vapor e transatlânticos; antes da Segunda Guerra Mundial, no século 19 ou início do século 20.
1709	travel	Goma é uma cidade de turismo da República Democrática do Congo, no extremo leste, perto de Ruanda.
700	travel	Estas condições são criados para fornecer um fluxo de migração organizado entre ambas as nações.
742	travel	Apesar de menor, me lembra alguns visitantes antigos do Havaí antes do estatuto de Estado, sem todos os hotéis turísticos enormes e outros desenvolvimentos.
1601	travel	O turismo natural atrai pessoas interessadas em visitar áreas de natureza com o objetivo de desfrutar da paisagem, incluindo fauna e flora.
1803	travel	Por outro lado, as condições de gelo e neve são normais em muitos países, e o tráfego permanece quase que sem interrupção durante todo o ano.
1804	travel	Os safáris são provavelmente a maior atração turística da África e menina dos olhos de muitos visitantes.
692	travel	O Angkor Pass é necessário para entrar no templo, então não se esqueça de trazer seu passaporte quando for para Tonle Sap.
688	travel	Visitantes com horário limitado fariam melhor em passar seu tempo em outro lugar.
1914	travel	Para os que gostam de passeios de barco, a Finlândia é um ótimo destino. Nos lagos e nos arquipélagos costeiros, a “Terra dos mil lagos” possui também milhares de ilhas.
1788	travel	Eles também podem garantir a sua reserva se precisar de tempo para pensar na oferta ou reunir outros documentos para o seu destino (p. ex., visto).
880	travel	Essas condições geralmente podem depender de quais países um viajante visitou ou pretende visitar.
979	travel	Isso pode ser perigoso se o viajante perseguir a miragem, desperdiçando uma energia preciosa e a água restante.
870	travel	Se você for acampar do lado de fora, leve uma maca de acampamento ou rede para te manter longe de cobras, escorpiões e coisas do tipo.
892	travel	É neve compactada com fendas preenchidas e marcadas por bandeiras. Só pode ser percorrido por tratores especializados, transportando trenós com combustível e suprimentos.
738	travel	O CafeNet El Sol oferece um serviço de reserva por uma taxa de 30 ou 10 dólares para passeios de um dia; mais detalhes na página do Corcovado.
826	travel	Basicamente, eles pertencem a duas categorias: os que trabalham em viagem e os que tentam limitar as despesas. Esta matéria aborda sobre o último.
1605	travel	Neste ônibus de transporte dinâmico, todos estão de alguma forma conectados e apoiando um sistema de transporte baseado em carros particulares.
1610	travel	Fluxo de Tráfego é a análise da movimentação de motoristas e de veículos individuais entre dois diferentes pontos e das interações que eles fazem entre si.
930	travel	Mesmo que você não precise de visto para visitas curtas a determinados países como turista ou a negócios, ir para lá como estudante internacional geralmente requer uma estadia maior do que ir para lá apenas como um turista casual.
867	travel	Muitos viajantes experientes e habilidosos são tomados pelas novidades dos países em desenvolvimento, onde muitos ajustes culturais pequenos podem se somar rapidamente.
1989	travel	Também há alguns ônibus indo ao norte para Hebrom, cemitério tradicional dos patriarcas bíblicos Abraão, Isaque, Jacó e suas esposas.
1841	travel	Se um cavaleiro é jogado de um cavalo, mas teve um de seus pés agarrado no estribo, ele pode ser arrastado caso o animal acabe fugindo. Para diminuir esse perigo, várias prevenções de segurança podem ser tomadas
761	travel	É oferecida então uma listagem de anfitriões disponíveis de forma impressa e/ou online, às vezes com referências e avaliações por outros viajantes.
944	travel	Além do mais, pode ser uma boa maneira de expandir o orçamento e possibilitar uma estadia mais longa em algum lugar, tendo em vista que muitos trabalhos voluntários disponibilizam hospedagem e alimentação e alguns pagam um pequeno salário.
1802	travel	A visibilidade também pode ficar menor devido à neve caindo ou ventando, ou pela condensação ou gelo nas janelas do veículo.
753	travel	Acampar no carro é possível caso você tenha uma minivan, SUV, sedã, ou perua com bancos reclináveis.
1736	travel	A maioria dos distritos é servida por micro-ônibus costeiros japoneses, que são confortáveis e resistentes.
186	travel	O ônibus da banda estava seguindo para o Six Flags St. Louis, em Missouri, para tocar para várias pessoas num evento onde todos os ingressos estavam esgotados.
959	travel	Entretanto, a Star Alliance cobre completamente, excluindo somente o leste do Pacífico Sul, de Santiago do Chile para o Taiti, em que o voo é através da LATAM Oneworld.
815	travel	No mundo todo, existem cerca de 200 organizações de turismo em funcionamento. A maioria deles opera de forma independente.
1724	travel	A ilha de Hong Kong dá seu nome ao território de Hong Kong e é o local que muitos turistas consideram como seu principal atrativo.
1893	travel	Quando você foi para o exterior pela primeira vez, as pessoas provavelmente foram pacientes e compreensivas, sabendo que viajantes em um novo país precisam se adaptar.
1805	travel	"O termo ""safari"", em seu uso coloquial, refere-se a viagens por terra para observar a impressionante vida selvagem africana, principalmente na savana."
1921	travel	Se você embarcar apenas em excursões marítimas, não precisará de um visto separado (válido a partir de 2009).
764	travel	Os hostels são basicamente para jovens - um hóspede típico está na casa dos 20 anos - mas frequentemente você pode encontrar viajantes mais velhos também.
872	travel	Quando você está de folga, tem tempo para cuidar de si mesmo e tirar alguns minutos extras para preparar algo especial.
713	travel	A maioria das pessoas reserva seu lugar com bastante antecedência (uma vez que o barcos estão geralmente cheios na alta temporada).
259	travel	Caminhões basculantes foram utilizados para bloquear as entradas dos túneis, e foram acionados 80 policiais para direcionar os motoristas para os desvios.
992	travel	A época de turismo para as estações de montanha costuma chegar ao seu ápice durante o verão indiano.
940	travel	"A forma mais fácil de começar no ramo de ""escrever sobre viagens"" é aperfeiçoar suas habilidades num blogue de viagem que já esteja estabelecido."
890	travel	Excursões aéreas especializadas ocasionais vão para o interior, para montanhismo ou chegar ao Polo, que tem uma base grande.
1875	travel	Ao planejar uma visita a um país que é considerado uma zona de guerra, primeiro a pessoa deve receber treinamento profissional.
2003	travel	Essa é uma ótima oportunidade de ver a aurora boreal, pois o céu fica escuro mais ou menos na hora certa.
938	travel	Embora o controle de imigração seja normalmente inexistente ou uma formalidade quando você chega em seu país, o controle aduaneiro pode ser um aborrecimento.
260	travel	Ninguém informou nada a respeito de tráfego congestionado no anel viário, que é uma rota alternativa da cidade.
656	travel	Se visitar a Groenlândia durante as estações frias (considerando que, quanto mais ao norte for, mais frio estará), é necessário levar suficientes roupas quentes.
824	travel	Veja quais pacotes o agente está promovendo, seja no site ou na vitrine da agência.
1855	travel	A zona Schengen, no entanto, funciona como um país nesse aspecto.
1721	travel	É uma das principais atrações da África do Sul e é considerado o estandarte dos Parques Nacionais da África do Sul (SANParks).
666	travel	"Há inúmeras variações possíveis, mas essa continua sendo o que a maioria das pessoas quer dizer quando falam de ""ir para a Disney""."
853	travel	O MetroRail tem duas classes em trens urbanos e que percorrem a região da Cidade do Cabo: o MetroPlus (também chamado de Primeira Classe) e o Metro (chamado de Terceira Classe).
1874	travel	Os viajantes são fortemente aconselhados a ficarem atentos a qualquer risco de mau tempo em sua região, pois isso pode afetar os planos de viagem.
1734	travel	Existem vários horários de saída de ônibus da estação rodoviária interdistrital (do outro lado do rio) durante o dia, mas a maioria, especialmente os que vão para o leste e Jakar/Bumthang, sai entre 06:30 e 07:30.
1840	travel	Eles fornecem maior estabilidade para o cavaleiro, mas podem apresentar problemas de segurança, pois os pés do cavaleiro podem ficar presos neles.
1919	travel	A maioria dos cruzeiros pelo Báltico oferece estadia prolongada em São Petersburgo, na Rússia.
828	travel	O conselho presume que os viajantes não roubem, invadam, participem do mercado ilegal, implorem ou explorem outras pessoas em interesse próprio.
818	travel	Há muitas coisas que você deve levar em consideração antes e quando você viaja para algum lugar.
978	travel	No calor do dia, os viajantes podem experimentar miragens que dão a ilusão de água (ou outras coisas).
765	travel	Famílias com crianças não são muito frequentes, mas alguns albergues permitem que elas fiquem em acomodações privadas.
1992	travel	Por exemplo, visitar os castelos do Vale de Loire, o Vale do Alto Médio Reno ou fazer um passeio de barco para os pontos interessantes do Danúbio ou navegar pelo Canal Erie.
823	travel	Pode ser melhor ter um agente que costuma reservar viagens semelhantes às suas.
762	travel	O Couchsurfing foi fundado em janeiro de 2004, após o programador de computadores Casey Fenton encontrar um voo barato para a Islândia, sem, no entanto, encontrar um lugar para ficar.
932	travel	Geralmente, os vistos de estudante têm requisitos e procedimentos de solicitação diferentes dos vistos de turismo ou negócio normais.
678	travel	Cada país também tem leis exclusivas que determinam quais itens de emergência que devem estar no veículo.
822	travel	Apesar da maior parte das agências estar disposta a aceitar a maioria das reservas comuns, muitos agentes se especializam em determinados tipos de viagens, orçamentos ou destinos.
1820	travel	Viajantes podem encontrar pragas animais com as quais não têm familiaridade nas regiões de onde vieram.
1947	travel	Também ao norte, visite o grande Santuário de Nossa Senhora de Fátima (Relicário), um lugar famoso no mundo todo por aparições marianas.
1713	travel	Você pode usar um boda-boda (mototáxi) para passear por Goma. O preço normal (local) é de cerca de 500 francos congoleses para um passeio rápido.
731	travel	Para aqueles que gostam de atividades do lado de fora, uma caminhada pelo corredor Sea to Sky é obrigatória.
1808	travel	"Também conhecido como ""caminhada na mata"", ""safári de caminhada"" ou ""passada"", um safári a pé equivale a caminhar, seja por poucas horas ou muitos dias."
1929	travel	A única maneira de passar mais rápido era enviar como bagagem despachada. As regulamentações das companhias aéreas não permitem que enviem bagagens sem um passageiro, que é onde você entra.
131	travel	Um adicional de 300 eleva o total para 1.300 vagões a serem adquiridos a fim de reduzir a superlotação.
814	travel	As famílias com crianças pequenas talvez precisem estar mais bem preparadas, mas um dia do lado de fora é bem possível, mesmo com bebês e crianças em idade pré-escolar.
1799	travel	Sempre que alguém for dirigir em lugares com altas latitudes ou em estradas sobre as montanhas, deve levar em consideração a possibilidade de enfrentar neve, gelo ou temperaturas congelantes.
1715	travel	Hoje, Timbuktu é uma cidade empobrecida apesar de sua reputação torná-la uma atração turística, e ela tem um aeroporto.
1801	travel	Durante as nevascas, é possível cair neve suficiente para deixar você preso em muito pouco tempo.
957	travel	Se o seu desejo é voar ao redor do mundo somente no Hemisfério Sul, a escolha de voos e destinos é menor devido à falta de rotas transoceânicas.
953	travel	Companhias aéreas como a Emirates, a Etihad Airways, a Qatar Airways e a Turkish Airlines ampliaram muito os seus serviços para a África e oferecem conexões para muitas das principais cidades africanas a preços competitivos em relação a outras companhias aéreas europeias.
1334	travel	Não haverá transporte extra e os trens de superfície não vão parar em Wembley. Os estacionamentos e conexões com o transporte público não estarão disponíveis.
931	travel	Em geral, permanecer em qualquer país estrangeiro por um período de tempo prolongado exigirá que você obtenha um visto com antecedência.
855	travel	Todo trem tem tanto os instrutores MetroPlus quanto os Metro. Os instrutores MetroPlus estão sempre no final do trem mais próximo de Cabo Verde.
1607	travel	Todos participam na sociedade e usam os sistemas de transporte. Quase todos também reclamam desses sistemas de transporte.
2004	travel	Como as áreas são pouco habitadas, e, consequentemente, a poluição luminosa não é um problema, você também poderá apreciar as estrelas.
677	travel	As exigências, requisitos e custos do visto podem variar de país a país, e eles também são afetados pelo seu país de onde você é proveniente.
1932	travel	Em termos gerais, não vale a pena sequer procurar por descontos nos assentos para classe executiva ou primeira classe em voos diretos de A a B.
846	travel	Arremesso de bumerangue é uma habilidade popular que muitos turistas querem aprender.
960	travel	Esse voo não é a única opção se você deseja pular o Pacífico Sul e a costa oeste da América do Sul (ver abaixo).
662	travel	São Francisco desenvolveu uma grande infraestrutura turística com vários hotéis, restaurantes e centros de convenção de primeira linha.
942	travel	Ser voluntário enquanto viaja é uma ótima maneira de fazer a diferença, mas não se trata apenas de dar.
1894	travel	As pessoas não imaginam que paciência e compreensão também são fundamentais para os viajantes que estão voltando para casa.
956	travel	Não se esqueça de acrescentar os custos adicionais de vistos extras, de taxas de embarque, de transporte terrestre, etc. para todos os locais de fora da África.
547	politics	A principal força de ataque de 2.400 homens cruzaria o rio nove milhas ao norte de Trenton, e então se dividiria em dois grupos, um sob o comando de Greene e outro sob as ordens de Sullivan, com o objetivo de lançar um ataque antes do amanhecer.
1263	politics	O Diretor de Promotoria Pública, Kier Starmer QC, deu uma declaração esta manhã anunciando a acusação de Huhne e Pryce.
1441	politics	A Grã-Bretanha minou águas internacionais para evitar que qualquer navio entrasse em áreas inteiras do oceano, trazendo perigo até mesmo para navios de bandeira neutra.
65	politics	Os manifestantes esperam coletar uma petição de 1,2 milhão de assinaturas para apresentar ao Congresso Nacional em novembro.
1051	politics	A primeira entre as 78 recomendações é que uma nova iniciativa diplomática deva ser tomada antes do final deste ano para proteger as fronteiras do Iraque contra intervenções hostis e para restabelecer relações diplomáticas com seus vizinhos.
282	politics	Protestos também ocorreram em Paris, Sofia na Bulgária, Vilnius na Lituânia, Valetta em Malta, Tallinn na Estônia e Edimburgo e Glasgow na Escócia.
1190	politics	"Perry disse que iria ""voltar ao Texas para olhar os resultados da convenção partidária desta noite e determinar se há para mim um caminho a seguir nesta corrida"", porém mais tarde afirmou que permaneceria na corrida e participaria das preliminares do dia 21 de janeiro na Carolina do Sul."
1048	politics	Ele adverte que não há garantias de que alguma ação no Iraque neste momento irá impedir a guerra entre seitas, o aumento da violência ou a tendência para o caos.
1294	politics	Ontem, Martelly prometeu um novo Conselho Eleitoral Provisório (CEP) de nove membros.
1411	politics	Durante a Guerra Revolucionária, os treze estados primeiro formaram um governo central fraco — sendo o Congresso seu único componente — conforme os Artigos da Confederação.
63	politics	O Congresso Nacional do Brasil conversa sobre a legalização há cerca de 10 anos, e tais casamentos civis atualmente só têm sua legalidade no Rio Grande do Sul.
18	politics	Houve protestos em todo o mundo, vários julgamentos criminais e os líderes dos governos da Islândia e do Paquistão, ambos, renunciaram.
276	politics	Stearns, em seu papel como presidente do Subcomitê de Supervisão e Investigações, que está subordinado ao Comitê de Energia e Comércio, está investigando se os impostos estão sendo usados para financiar abortos por meio do Planejamento Familiar.
1442	politics	A Alemanha, uma vez que houve resposta limitada a essa tática, esperava um ataque semelhante à sua guerra submarina irrestrita.
1541	politics	A Alemanha era um vilão comum na Segunda Guerra Mundial, o que levou à cooperação entre a URSS e os EUA. Com o fim da guerra, os choques de sistema, processos e culturas levaram à desintegração dos países.
103	politics	Os comentários ao vivo na televisão representaram a primeira vez que fontes iranianas importantes admitiram que as sanções estão surtindo efeito.
64	politics	O projeto de lei original foi elaborado pela ex-prefeita de São Paulo, Marta Suplicy. A proposta legislativa, após ser alterada, se encontra agora nas mãos de Roberto Jefferson.
1568	politics	Em 6 de julho, uma foi enviada para George Washington, que a leu para as suas tropas em Nova Iorque em 9 de julho. Uma cópia chegou a Londres em 10 de agosto.
1144	politics	A coalizão e as tropas afegãs se dirigiram para a área para proteção do local, e outras aeronaves da coalizão foram enviadas para ajudar.
1052	politics	A atual senadora e primeira-dama da Argentina Cristina Fernandez de Kirchner anunciou sua candidatura à presidência ontem à tarde em La Plata, cidade distante 50 quilômetros (31 milhas) de Buenos Aires.
471	politics	O conceito era que todas as nações europeias deveriam evitar que uma nação se tornasse poderosa e, portanto, os governos nacionais costumavam trocar suas alianças com o objetivo de manter o equilíbrio.
1550	politics	Se os Aliados tivessem falhado, a Alemanha provavelmente teria a capacidade de conquistar a Grã-Bretanha como fez com o resto da Europa.
1549	politics	Nesse mesmo momento, a organização da marinha da Alemanha, utilizando sobretudo U-boats, estava tentando acabar com esse tráfego.
1330	politics	"Ele se referiu aos rumores como sendo ""politicagem e bobagem"""
7	politics	O protesto começou por volta das 11:00 hora local (Tempo Universal Coordenado + 1) em Whitehall, em frente à entrada da residência oficial do Primeiro Ministro, guardada pela polícia de Downing Street.
1414	politics	Os Artigos necessitavam do consentimento unânime entre todos os estados antes que pudessem ser emendados e os estados deram tão pouca importância ao governo central que os representantes deles quase nunca estavam presentes.
1548	politics	Um dos exemplos recentes mais notáveis disso foi a batalha do Atlântico Norte da Segunda Guerra Mundial. Os americanos estavam tentando deslocar homens e materiais pelo oceano Atlântico para ajudar a Grã-Bretanha.
278	politics	Newt Gingrich, o ex-Presidente da Câmara dos Deputados dos EUA, ficou em segunda posição com 32 por cento.
383	politics	Essa frota era guiada por Olaf Trygvasson, um norueguês com vontade de recuperar seu país da força dinamarquesa.
1297	politics	A comissão foi a resposta dada por Martelly aos protestos gerais organizados contra o regime. As manifestações tiveram início em outubro.
247	politics	Esses agentes são responsáveis pela prestação de serviços governamentais e judiciais, nos termos do artigo 247 da Constituição do Paquistão.
275	politics	A política de Komen desqualificou a Paternidade Planejada em razão de uma investigação em andamento sobre como a Paternidade Planejada gasta e declara seu dinheiro que está sendo conduzida pelo deputado Cliff Stearns.
246	politics	"Desde a independência paquistanesa do domínio britânico em 1947, o presidente do Paquistão aponta ""Agentes Políticos"" para governar os FATA, os quais exercem controle autônomo quase completo sobre as áreas."
1082	politics	Adam Cuerden, administrador do Commons, manifestou sua decepção com as exclusões quando conversou com o Wikinews no mês passado.
1053	politics	A senhora Kirchner anunciou sua intenção de se candidatar a presidente no Teatro Argentina, o mesmo local que ela usou para iniciar sua campanha ao senado em 2005 como membro da delegação da província de Buenos Aires.
393	politics	A Alemanha se referiu ao ataque como “Operação Sealion”. Grande parte das armas pesadas e dos suprimentos do Exército Britânico foram dados como perdidos quando eles precisaram evacuar de Dunquerque, por isso o exército estava bem fraco.
93	politics	Isso contradizia relatórios passados, que falavam que o cancelamento do segundo turno seria contra a constituição.
1288	politics	O documento, de acordo com o vazamento, vai se referir à disputa de fronteiras, que a Palestina quer com base nas fronteiras antes da Guerra dos Seis Dias, em 1967.
302	politics	A lei francesa foi transformada. Seu ativismo remonta aos seus 15 anos, quando ingressou na Resistência Francesa durante a Segunda Guerra Mundial.
