index_id	category	text
1923	travel	Ka tagama kè sanmakounouni kônon béssé kè lassinanli kolôni yé sambè môgôw yé ani bouroudjouw, django nahi gnonni ma kèka sannon tagama kèra kakôrô wa ahi na djoussoubô ko dô lôniyara.
752	travel	Ni an be fɛ ka kuma surunya, ni i be i yɛrɛ ya mobili boli, wayasi be nɔgɔya i bolo, nga wagati dɔw la a be se ki i dɛmɛ ka daga yɔrɔ dɔ la.
832	travel	Tôgôsèbè yé faraliya tchogoya yé wiza tchogoya la. Djamana dôw kônon, i ka kan ka i sékan sèbè ani i siguini yôrô tchi i siguiyôrô faamaw ma.
1991	travel	Dugukônô yôrôw jii sira mun môgô be se ka tagama a kan be se ka kè kun ye min lafignèwagati be sigi a kan.
856	travel	ayi djanto môgôw la. Aw kana gnaan bô awta sakiw la, jango ni aw bé dawolo tiguèla.
945	travel	Viking kèrèkèlanounou ka russi dji tchètiguè ka taga kôkôdji fiman ani kaspièn kôkôdjila. A sra dô bé sé tala bi. Ka flè kagnin ni môgômako be kèrèkèrè pèrèmi di la, pèrèmi mi sôrô mandi.
868	travel	kèrènkèrènnenya la ni i sera kura ye, i kan ka miri gnaminan i be nan i ya wari don faragwè kètchogow ra ani lotèli gnumanw, ni dumunifèn, ni makow jango i ye se ka i yèrè labèn ka kègnè.
701	travel	Cuba môgô nou mi amérikin green carti bè ofè kan ka taga Ecuadorian Consulate flè ani ka sèbè mi o kôrôta ta.
1813	travel	Anw ta cononon la foliw ticketw songon bi nan damina waga fila ani kemin lourou ka taga bila waga kemin ani bisaba, ticket kélé bi bè waga wolofila gnongonaw la.
1824	travel	Tagamanbagaw minw bei bouô tax tchaman djamananwra besse ka wari tchaman blakeireifei, dorômanfeinw ni saramanfeinw sannira.
798	travel	Kèwale fèrè fana dii/ filèkasèbè-o gwèrè tamangnon-o ni sindjima-o walima kafognongonw ségui li so bé dèmè fè.
1854	travel	Faragbè djamana mi ka dogo ni djaman missinnouw chaaman mi bè ow ta ko counan. Kow taga tchogo koro fè, ni i k tagama djamanan tchaaman cononon, we togo lé ko i bè visa ani passeport ta kèli ani djateminin tchaman ké ko tchaaman.
735	travel	Sirèna yé ranger gari kélépéyé mi siyôrô mayarala ani domini gbaniw ido o fara daga siguili ra. La Leona, San Pedrillo ani Los Pato daga siguili mayarala domini féng tèmina.
703	travel	Djamakuru ladje ka nogo ni kelena ye ladje ye. Olekosson ki ikele lo waliman ibe ni teri do ye, a ka gnini ka maou were fara a yere ra kan de ka ke djaman kuru ye nogo ya boro man kemenan.
951	travel	Aw kankan ka aw la sanakurun Frequent Flyer sugandi ni akili yé sosiyété djekulu baw fè.
1865	travel	Ikôtô djamana mi yarala, no tounbéssé ka kè tagama laliliyôrôyé, iya tagama kènèya kanda sèbè walima iya tagama lôssa kanda sèbè bessé ka yèrè.
749	travel	Ka do iyèrè tôgôla môbili rô ido ikoun sou siradjn tagama dôra kèni ka kononrô ko mara ara gbanzanya rô.
1828	travel	Kounfan boro ma, barika ba lo be telefɔni pɔritabulu kow la yan faan ni la ka tɛmɛ sira juru yɔrɔ jaman kan, i n'a fɔ Pennylvania kongo faan fɛ.
1941	travel	Siraba baw, gnafèla vèèri sojanw ni sanni sanni sagama centri-o dilan na kabô fôlô fôlô sanbo touli-o woulén, kèmèsi tan ni chégui ka kon issa gna sougoufiè-o, ni misiri kôrôman-o ni léguilisi-o, halidougouba yôrôcogoya bôra Erôpou Meditrranean la katimi Tourouki kôrô kan.
697	travel	fôlô fôlô minan ni danbe yôrôw kaca Zerusalem, ni kunkkênê ni wôyô sanniyôrô, cafew ni duminikêyôrôw.
1763	travel	San bè, dunan dama damaninw be madimi barisa o lô yôrô tun ma djèn ka gnè ka o mabô. Kongo sogo nunu ka bon, waraya be o ra, ka fara o kan o be se ka faratiman, min kôsôn a kan ka o ya kènè di o man.
939	travel	I fariya ka lôn ibissé walama itéssé kana ni fèn miyé. Ota bôni kô fènw kowfô chariya sirankan.
954	travel	Kabini san 2014 Turkish Airlines bei djigui dougou bissaba ni kônondon lekonon farafina Djamanan bissaba kon'non.
163	travel	Avenger Bato brébéba miyé dugukro fintala, alé bato tounbè Puerto Princesa sarakan, kataga Palawan.
759	travel	baramogoya djourou lé bè ka djè douw kè, djè mi nou bè sé ka tagama bagaw ani djétiguiw gnan kè kélé yé ow bé taga souw mi nou conon la.
1735	travel	Ibé ta sôrô watii dougou kônôna bissiouw béka fa, a nafa kabon ima ika ticket san tilé daman avansi la.
1993	travel	Ahi ban ni tougouni ka neguèsso bori a senan tagaman siraw yira.
1722	travel	Yo niAfiriki du sud djamana wèrèw bè yé, téré téré toli ani wèrè rô doli saraw.
730	travel	Ni djamakoulou yèrèwolo siguinibè howe sound. vancouver fanfèlala, a lasôrôkadi djila taksi mouw bé bô granville gounkan ka taga vancouveri kônônlala wagati ni wagati.
1609	travel	Mounan mogow ta kow kouman katcha té? Mounan obé deissei longo'low? Mogow ta kow ingenieurs le man kolon waa? Waliman ko koumba wèrè lobei ni kow kôrô?
680	travel	Dougou nôrô nibei djibonkourou ra, ominw bei fein kabakoman ye, nga nihi tourists gnanan yôrô ba ni ye yallan bagaw ni fleilibagw ka min sababou ye.
1795	travel	Saint Petersbourg ya gnongon bin ka ladon wagati m dougou taga la hou mako teh (visa) bla ka teme sebe la, (termou fle la gnan).
1789	travel	Yèlèmali min min be na kè tari delilikanw kan ka tèmè agen de voyagi bolo fè ban. Nga a ma kan ka tèmè lotèli fè yôrô ni kelen.
712	travel	Katimi tchètiguè batow biwôrô bé Galapagos djiw kourou-koundama koulousiguili kabô pasazé tchégui fo kèmè.
537	travel	Ni mogow nakoun ye ka yôrô ko korow ni aya mogoya tchogow, a befo o lonaya man ko mogoya tchogow ya tourisiya.
1708	travel	Madina kôrô lamini la Maroc djamanan minan kôrô féré yôrô kacha inafô tadjini, bôgôdaga, gbolo, houka, oni a gnongonnan chaman n'ga a bé féréla tourissi hou lé man.
1891	travel	Tagamadenw miw masé ka labénka kègnè uya lônko kura la, uw kèmandi fana ka labenka kègnè uyèrèla lônkola.
205	travel	Kakôn a toni miniti tan dafè a toun ka kan ka djigui dougou kan a sougna flana a tounouna.
698	travel	Ekouatèr ko Kubainw yé wéléni sèbè sôrô fônon kassôrô ka do aw ya dounigna djamanaw ya pankunountayôrô walima fôkabèn dantiguè yôrôw rô.
982	travel	Hali ni i bi mobili boli ra subttropic touba konon, kômi-ow dama dô ni daw yèrèni touman mine i bi dona boli fé kônô bi wasa wakati ra sosow ye ka do bolifèn kônôn ni i ye.
190	travel	Dji toumbé dila mobilikonon môgô hou man ka oto fouteni déguéré 90 F kôrô.
704	travel	Wa ni te na ke jaati a ka amina koye sabu yendelogolaw benan tugu yongon ko do mobiliu kônnôn.
943	travel	La le djamana gbere la, la ke yere gnini bara kela ye nii yere ta diagne ye, o le be sira ba nafaman ye, ka seko ani lonko tchaman famou, djamakulu kura lon, yere lon, ani ko tchaman lon ni hakiri kura soro ye.
1786	travel	Agenci de voyagi baarakèdénw yé bèna son ni hotels bo'ng damaw yé, alini i béssé ka sôrôlikè ka tôgôssèbèli kè djigui yôrô ko gbèrèw ra, miw yé bougou dougou korowka sababou kè Agenci de voyagi baarakèdénw yé.
1922	travel	Batow conon tagaman bagaw ka Berlin miyé Aleman blâ sèbéw conon. okmi a b'a yela tiogo mi na carti konon sanfè tantô, berlin tè cogodji kèrèfè ani ka taga bo Berlin dougou la, o ma bila tagama sara ro.
1785	travel	Ka kon ka iya shibo'ng sarra lonanyorro la, obe dougou taga baga akili sigui sabou a lanibara ko chiyorro ba konnon nan a taga yorro ra.
536	travel	Kôgôdjidaw, ni dakunzaridenbaw, layôrô kènè gbèw, ubèbé turisiw ya yaalayôrôw ni tolonkèyôrôw yé.
827	travel	Môgô mun be fè ka nèèma, ni lafiya, ni lasinsinni fôlô saraka ka musaka kè i n'a fô wari be ban kan ka dugutaga baarakènafolo dôgôyanin jati minè.
955	travel	"Ni voyagi toumana dô b'i bolo, ibe billè mi san kata Farafina o songon comparé ou be billè mi wélé ""round-the-world fare"" k'a dôn moun kacha."
1787	travel	Wagati tchaaman conon, tagama barakè dew bè doni di tagama bagaw man, doni mi conon na i bè danonogobo yé, ni fefe bè nan tagama ta lakoyaw ro, ka bo y bo yoro ro ka taga fo y sé yoro ro, hali hotel so mi y ka kan ka chi a conon.
94	travel	Aviyon tani ka taga Irkutsk mara la ka ladinan dougou mogow boro.
1892	travel	Ni sérikôlà ya boon la i tunbè djamanan fè, hi déguenan ni siya kula ani ki gnanran iya siya djogo dôla.
1920	travel	O kôrôyé lé i béssé ka tourissi dougouba flè ka téré ban ani ka chékô ta la bato kan soufè.
836	travel	Architecturi bé bara kè bow tchèyali ni ow lôtchogola. Yôrôdô bolôtchogo yé a damana gnandélôgô yé.
995	travel	Avignon sossiété mi bé môgôhou dinminla té bé Air Canada, Delta Air laïni, Lufthansa, aviyon mi bé nan ka bô Etats Unis ani Canada ani Westjet.
829	travel	Touma chama dounando segue-segueyoro ye loyoro folo ye ni I be djigui kabo sannakourouni konnon, djikankourouni, tari borife gbele.
754	travel	Hoteli boouw dow ta tchien boni fo djonan djonan tèrin mi tou la minin la ni charibon yé o waagati la ni cogo dji ka bato baw mi nan sani Dougnougnan Kèlè ba Flanan ka sé, san XIXe siècli ka taga bila san XXe siècli conon.
1709	travel	Goma mi be Congo Republique Democrati la ye turisiw ya dugu le ye, a be Rwanda kɔrɔn fan fɛ.
700	travel	Ni chariaw blakoun'ye ka mogow teimin djia djamanfla nignongon tchai.
742	travel	Hali ni a ka dôgô, a be Hawaii dunan sitigi dôw lo ko la djigi môgô kônô yani a ye kè faso ye tuma mi a tun ye dunanjigiyôrô baw ni yiriwali bali ye.
1601	travel	gnadenlôgôlô min basiginin lo yôrô latanganin kan ka môgôw ye mun diyanafèn ye tuu latanganin filè le ye ni o be se ka tônô sôrô o ra jango ni nèèmafèn ni kongo sogow beyi.
1803	travel	N'i ya djate bolo gbèrè ma, glacé kourou djigui waatiw ni nènè ba bô waatiw ye dèguèniko leye diamana gbèrèw kônôn, boriféngw beto ka bori san wagati bèè la ou te lalô.
1804	travel	Toumandô Safari lebe nâni môgô tchaman ye Faranina ka timini tourisi kow bè kan nia ka ke yanfe feye yalabagaw man.
692	travel	Angkor Pass ka kan kado bato bônnan ko kanangninnan kanan gnina ya passiport yé ni ya mla sôni kuru.
688	travel	Dounan minw waguati kôrô tô la, a ka fissa o man o yé o ka waguati tinmin yôrô gbèrè la.
1914	travel	Bato tchama bé taga Finland. Salan waga kélé djamana ka guun wagakélé soro salan konon ni guunw fitiniti dafè.
1788	travel	O bésé ka reservachon fanan minè i gnè ni imako be wagati dô la ka mirii ola walima ka sèbè wèrèw sôrô iya tagayôrô kan (misali: visa sèbè).
880	travel	Wagati tchaman o sariyaw bè ta tagaman djamanw kosson.
979	travel	Miw bessé kè faratiyé ni tagaman kèla ka miragi nôgbèn, ido bônon bérika nafaman ani dji tôto ra.
870	travel	Ni i be fè ka ta daga sigi kènè gwè la, i kan ka na ni daga dalan ye tari jôô ki i yèrè tanga saa, ni bunteni ni fen sugu nun kama.
892	travel	Abé nèji jija, ni sojigui falén djôndjônla. tagamaséré bilala mikan. A kèla tiguèla dakabanan katakata sababoula miyé doni faralén essenci ni dahirimèn fofola.
738	travel	Mi sanfè tagana ni atè dôonon option ni ya fè kanpan South Pacific kan ani duguman American téré bè yôrô fan (aflè duguman yôrô).
826	travel	Ni ka tagabolo ta, suguya fila lo beyi : kelen la i bé se ka bara kè tuma mi i be ta la wayasi la tari tô kelen la i be i dji dja ka dô bô i ya waribô la. Ni kumabolo siginin be labannan ta lo kan.
1605	travel	Ale tagama bori few koura min conon, mogo kelekelen na be be gnongon yé do kouman gnongon fè ani ka gnogon dèmè, a kela sababou ye ka tagama systemu bassigui yeretogola maabiliw kan.
1610	travel	môbili bolisiraya ta bôniya kôrôlé ka môbiliborilaw ya môbilibori kôrôsi kabo yôrô kénlé la kasé yôrô dowèrèla, ani gongon fonfon mi ubakè gongontchè la.
930	travel	Kabiri i manko tountè tourisi visa sourini sigui wala affairi, katayé wala international lakolidè yé, manko wati djan siguini kokataga ali tourist yalatigui.
867	travel	Dougou tagala waritigui faamuyanin tachama dessera douniya kouramayara ni a developeman man yoro mi ouna namoun fitiniw be se ka fara.
1989	travel	Bisi damadaman be tagara Hebiron kokodugu, Bibulu kiradenhu, Abraham, Izaak, Yakub, ani o musohu kaburuso.
1841	travel	Ni sobolila firila kabo soo sanfe ka a se balani to etrier konnon, a besse ka fofo ni soo temena borife. Taganan djate kakan kabo ka a gnongonnan farati fangan dogoya.
761	travel	I be se ka jatigiw tôgô sèbèni sôrô sèbèfura kan ani/tari intèrinèti kan. Wagati dô ra i be na ye ko dugutagabaga wèrèw ka o ko fô ani o kè tchogo.
944	travel	Ni kêkognan bissé ka kê barakênafolo yêguêli nafaman dôyé, ina fô ka sigui djagnan yôrôdôla sabou saratanouw ka bara chama lébi garidjigai chiyôrô ni taboulola anis ara dôni.
1802	travel	Yeli béssé ka gbèlèya fanan ni nègi djiguira walma ka djènsè walma ka dja walma ka kè glasi kourou ye bombiri vitriw kan.
753	travel	Mobiri ta kongo konon taga bé se ka ke ni baase jaminidjan, SUV, sedan waliman train gari n'a sigi yoro lani ye.
1736	travel	Japonaisw ya mabili mi togo yé coaster lé bè taga djamana dougou tchaman na, alé mabili togo conon non la wassa ni bè ni fagan bè a la.
186	travel	Kaare namine la la taga “six Flags st Louison Missouri” mi ye sira koun ye la togo ko “drapo woro sira koun” ka orchestri ke ka gnanagbeli ke ni jama ye.
959	travel	Touman dô, bèli éssé kèla fintchinman, téré wiriyôrô South Pacific miyé Santiago de Chili kataga Tahiti, miyé LATAM avion tarafonyé.
815	travel	Douniya beh djate ya la, bori djenkulu keme fila le behi. A fan ba beh bé kerena bara le kela.
1724	travel	Hong Kong guun tôgô dila ka sababoukè hong kong mara yé, okosson turisi tchaman gnabôla ôyôrô kénlé la.
1893	travel	I tala jamana wɛrɛ la tuma mina kura ye, i ba sɔrɔ mɔgɔw tun sabali ni lo ani o tun kaɲi barisa o ka lɔn ko mɔgɔ minw be na dugu dɔ la kura ye kan ka tuma dɔ ta ka fɛnw faumuya.
1805	travel	Safari tôgô mi bé fôla bé sirakan tagamaw lé kofô kata gnanla farafina dakabana toukonnonféw kan, bidbjankongow konnon.
1921	travel	Ni I bi taga jidawolo la djikankourounkônôn yaala fè I mako té nan kè danfara wisa la (ina fô san baa fila ni kônônton).
764	travel	Lonandjiguissow gnanchounibè kamélé dew lé man - lonan dow chi yé san mougan yé- n'ga i béssé ka môgô kôrôba tagamakèla dow fonnon yé a yôrôla.
872	travel	Ika kè sototo ra, iyé wagati sôrôla ka iyèrè filakè ani ka miniti dôni sôrô ka fén kèreinkérein dô wouri.
713	travel	Môgô fambaw yé ahi sigui yôrô tara djonan (komi kounoung ba fara wagati bè bagara toumana).
259	travel	Bènniw tala ka baradjan dounda datugun ani polisi 80 toun bé ka bolifin tiguiw gnanssi guèrè fè.
992	travel	Turusimu wagatiw ka teli ka bougou kulu gaariw la Indienw ya tile bô ba wagati ra.
940	travel	Tèmèsira mi kanôgô ka iyèrè bila wayasiw sèbèlila, oyé ka aw lontaw fisaya wayasi interineti bilayôrô grupu dô lasiguini kan.
890	travel	Sanfe tagama loni kè baga douw bé taga djamana conon wagati douw la, ow be kourouka yèlè kè fo ka ssé kourou koun ka, fongnon li kè yoro do bè yé.
1875	travel	Môgô môgô ni iya fè ka djamana dô yara mi yéni yo kèrèkè yôrô, kahan ka bagarakalan kè.
2003	travel	Ni i bé sôni kè sababu gnouman dô la ka saheliyanfan kènèfarada yé, i'na fô Sangolo bé na fin ka bon walima la dôgô môntourouba dafè.
938	travel	wagatimi lonan ladoli seguè suèguè fôni wa lada dô wagatimi ibara sé ifasso la, duwagein fessèssèli béssé kè fitanayé.
260	travel	Bori gbiliman lamini siraw kanyagaro yira makè, dougou sira filan gnanw.
656	travel	Naw kaw senayalayala Groenlandi foonènè tumanla (kamasôrô naw bédjanvala kôgôdou fanfè, nènè bé djougouya ka taga) , minkafisa aw bé fani gbilimanw ta.
824	travel	I gnaman la flè baralakèla ka tagamaw djéni lé mayarala yala inerinèti do kan wa boutiki dô filèwo la.
1855	travel	Shengen djekrou djamanaw, wé biè nan ta, yé bara kè la yomi djamana kélé djatéya.
1721	travel	A be Afrik du sud yôrô gnanamaba dôle ye môgôw be tougou kata mi flè ani môgô b'a djate ko alele gnôgônatè Afriki du Sud Parki Nationali (ASPNationali) bèè la.
666	travel	"Yèlèmani sugu katcha fo dan t'a la, n'ga ni ye môgô famba ka miriya ye n'ou beka kuma ""isney World yôrôla taga kan""."
853	travel	Klassi fila lébé MetroRail ka tairainouw kônôn ka ta Cape Town na kêrêfê dougou : MetroPlus (abé fô miman klassi fôlôna) ani Metro (klassi sabanan).
1874	travel	Dougou tagalaw lalira ko gbeleman kaa bla o miriyala ko wagati djougou nin be dougou taga faratili djouya la, la tagaman bolola yereman n'a ta masuba ye.
1734	travel	Bissi be taga ka bo bissi djoro ra dissitriki ra ni ka koo tche temin, tili konnon fo kasse Jakari koron yoro ra. Bumthang be taga nege woro ani minuti bissaba ani nege wolovila ni miniti bissaba tche faranra.
1840	travel	O be basigininya kounba gnansigui sobolila yé n'gua be se ka latangaya djôrôw sabu sobolila sénw seya ka balan o kônôn.
1919	travel	Baltic ya yôrôdjanan kôgôdji tiguè bagaw fan'ba siguira kamèè St Petersbourg dougou kônon.
828	travel	Lahiri ba yira ko dougoutaga law te sognani kela, latige ke ba yere ni yoro ko kela logofieh terebali la, darike waliman ka mogo werew bla gna dowere Man o yere togola soroli kaman.
818	travel	Mogo kanka ka kow tchaman le djaté minan dougou tagaw ra.
978	travel	Téré faryani kônnon, wayasikèlaw bésé ka jinaji kôrôbô kaa yira komi uka dji léyé (walima fen wèrè).
765	travel	Denbaya miw beyi ni denw yé uwmachèya, nga dunnandjiguiyôrô dow soona ka ladjiguiyali yôrô diw ma.
1992	travel	I na fo kata massaya boba ladje Loire Valley la, Rhine Valley tari kata djikan yalake Danube koo kan ni gnanla yoro tchegnoumanw kan tari kata kounou kan yala ke Erie Canal yoro la.
823	travel	Min ka nôgô o le ye ka bara kè ni barakèla dô ye min ka teli ka dugutaga dôw ko fô ka bila i n'a fô i taw gnôngô.
762	travel	Sosyété Couchsurfing lô la janvier san 2004 la kasababou kè tumaminan Casey Fenton l$onikèla dô ka avion sssssongon duman sôrô ka taga Island la owaati atuman jiguiyôrô wèrè sôrô.
932	travel	A chaman na kalandénw ya visa chariya ni a gnini tiogow bôlé visa guazan walima businèsi ta ma.
678	travel	Sariya béré kélé pé tèw bè djamanan kélé kélénan bèèra min ba fè korotorfin djiman kan ka kè mobili la.
822	travel	Ali ni wayashi agensi befe ka wayashi kelaw caman ka commandi ta, barakelaw caman ka kala ke wayashi ke cogow ani taga yorow ta bolole ka.
1820	travel	Tagama bagaw bè ssé ka bè ni coungoconon few tien li kè law dou ye o man degui ka mi ye o bo yoro lo.
1947	travel	Môgô dô lanyé ko expérience tchanman oyé siwô tuman dô lagbè oyé tôrô yé.
1713	travel	i bese ka boda boda tao (moto takissi) kata Goma, Oyôrô sôngôn ye dasi kêmê congolais sira suruni.
731	travel	Keninman baraketaou ka di minougou ye negesso bori ka daminin kogo dji fo a kasse gnadan ra.
1808	travel	Djama tagaman, mi be wele fana ko “tou konon tagaman ” Sena tagaman waliman la taga senaboh ke bé begnogon ben Sena tagaman wagati nege djourou dama le man waliman lohn tchama.
1929	travel	Sira kelepen ka tèmin ala kateliya ye ka a tchi ina fô sègèsègèli minan. Aviyôn sossiété yiraliw te na daga o ye ka minan tchi ni pasazetan dô, djouman i be dona yôrô mine.
131	travel	Kèmè saba gbèrè min fara la a kan nanan tèrrin bolo faraw hakèya kè wagua kélé ni kèmè saba min kan ka soror ka dor bor djama da tèmèni la.
814	travel	Somôgô ni dén fitiniw, n'gua loon dô kènèma bi se ka nôgôya hali ni kôradén ani dénmarayôrô dénw.
1799	travel	Mogow o mogow, ni y bè fè ka mabili bori ka yèlè sanfè yoro ro ani kouroukounon yorow laka kan ka miri ko ninin ani glacé courou, ninin souma nou bè sé kè.
1715	travel	Bi, timbuktu bè dougou lankolo le yé, hali a togo koro ka a kè yoro yé mi ka di lonanw yé, ani avion djigui so do bè a conon.
1801	travel	Blizari tumanw la, Nèzi tchaman bésé ka bén tuma fitini tchèla.
957	travel	Ni I be fe ka duniya gnala sankuru kataga worodugu fana, daman be ke tagayoro ka soro osiyan siraou ma tchaa.
953	travel	Aviyon djègongonyaw inafô Emirates, Etihad Airways ani Turkish Airlines bara ahi bagaradaw rôssama kossôbè farafina dougoubaw rô gnongondan damaw ma katimi Erôpou aviyon djègnongonyaw kan.
1334	travel	Bori fe koura te ka bla wa sanfe sissikouroun tena lo Wembley, wa mobili loyoro makognan borife yoro teyi.
931	travel	Wagati tchaaman, toli djaman gbèrè fo ka mien, o bè sé kè fo y yé via le soro folo do soro ka do.
855	travel	train bè oyé MetroPlus flà ani Métro kara tiguiw, MetroPlus karatiguiw oyé tuman train danan Cape Town kèrè fè.
1607	travel	Djaman bè be jenkakè sosiyétéla, de dugutagamamôbili ta, nga djaman fanba bèbé makasila ale môbilikola.
2004	travel	Komi mɔgɔw man caa yɔrɔw la ani ɲamanɔgɔli man bo o ayiwa tumadɔw basi tɛ, i be na lolow ye kaɲɛ.
677	travel	Jamanan bei ni aya Visa wari ni a feirei lo. Visa gninibaga bei bouoh jamanan fanan be sse ka ow kow yelemen.
1932	travel	Kouman fan ba foh man hakilinan fen tehi mi bé doh boh makobatigi ni sigi djuru djonan dougou taga sira tereni kele sara la wa, ka boh yoro A la ka taga B la.
846	travel	Boumerangui fliflili ye faamuyali sarama ye yandelogolaou be fe ka mi lon.
960	travel	Mi sanfè tagana ni atè dôonon option ni ya fè ka pan South Pacific ani Amériki du Sud west cost kan. 'aflè duguma yôrô)
662	travel	San Francisco na lonanadjigui lôli fén ba yiriwa la ni lotèli bo chama, domini kèyôrô ani dalilou kèyôrô gnoumaw.
942	travel	Ka bara douw kè ite sârâ sôrô mi na ka i to voyagi sira la o bè i franbachiabo mogow touw man, nga a tè ka kognouman ke doron.
1894	travel	A besse ka temin mogow hakili kan ko kossegui bagaw ta ye doussousouman ni famouya ye.
956	travel	Ka na gnanran ka wari myé farala farani visa kan, taga taxi (wari myé sarala) , duguman tàa anidô, tu yôrôbè farafi djamanan.
547	politics	Kêlêkê djaman môgô waga fila ni kèmè nani tou béna kôô tiguè kilo tan ani lorou kôgôdougou fanfê ka sôrô ka tanran djamakoulou fila, kélé ni Greene yé a tô kélé ni Sullivan yé.
1263	politics	Prokirer Zeneral, Kier Starmer QC, ye dantigeli do ke bi sogomandara ka fô ko shariya bena bori Huhni ni Prici môgô fila kan.
1441	politics	Anglè djamana na djamanaw wotchè djiw tchigueinra ni bombou nukléyèri yé ka kounouw manôgô ka do kôgôdji famba rô, farati lassé ali djikankounoung kounakolonw ma.
65	politics	Ban baga hou ta haminan ye la ben kele man ka o ya lagnini sebe ke, ka boronon milyon kele ni ba keme fla mi ye chereya, Novembrou karo la.
1051	politics	Folo kumasenboloman biwolvila anni shegi tcheman, kele lassigidenyasira koura ka kan ka sigi gninnan san laban gnan ka Irakou djaman frontieriou kissi kabo bengaliou djougou ma. O be se ka lassigidenyasira tougouni bassigi ni kerefe djamanou ye.
282	politics	Recherchi myé fin nou bôla ko system ni ladinin fanba sara ka tinmin anwou yêrêta.
